date,store_nbr,family,sales,prediction_nb11,weighted_abs_error_nb11
2017-07-27,3,12,6332.0,5900.694,2731029.5919999974
2017-07-19,51,12,5862.0,5401.3486,2700338.5067999987
2017-07-27,41,7,2386.0,1255.7124,2696866.2136000004
2017-07-28,36,12,3923.195,3236.915,2692410.264600001
2017-07-29,31,3,4201.0,3561.1965,2687814.5035
2017-08-02,46,12,10701.0,10450.611,2679412.6889999914
2017-07-28,17,3,3389.0,2599.9666,2674034.1925999993
2017-07-30,39,12,6393.82,5979.4497,2649409.111545997
2017-08-05,50,3,6153.0,5723.419,2643211.8930000006
2017-08-09,8,3,4476.0,3886.0752,2640503.404799999
2017-07-30,43,3,6338.0,5921.949,2636931.238000002
2017-08-15,51,12,4756.0,4202.3516,2633151.7904000003
2017-08-03,29,3,3537.0,2793.0981,2631181.0202999995
2017-08-10,49,30,5753.989,5299.1836,2616945.268740596
2017-08-03,9,3,3944.0,3280.688,2616102.5279999995
2017-07-21,42,3,3443.0,2688.4365,2597962.130500001
2017-07-28,37,3,3823.0,3144.4326,2594163.1701999996
2017-08-07,50,12,6896.0,6519.839,2594006.2560000005
2017-07-20,24,3,3755.0,3064.2131,2593904.8095000004
2017-07-27,30,3,2262.0,1123.0952,2576202.6576
2017-08-01,3,30,7382.047,7033.9126,2569944.503116799
2017-08-13,34,12,4523.289,3956.3865,2564263.8423224986
2017-08-02,38,12,4859.0,4331.3184,2564004.8943999996
2017-07-23,6,12,6702.0,6319.7646,2561741.650799997
2017-07-29,31,7,2691.0,1742.0114,2553728.3225999996
2017-08-01,28,3,4502.0,3936.8835,2544154.4830000005
2017-08-03,20,3,4096.0,3475.4314,2541848.9856000002
2017-08-02,52,3,5237.0,4752.374,2537986.362000001
2017-08-11,36,12,4204.633,3601.0554,2537822.295020798
2017-08-11,19,3,3177.0,2378.3794,2537217.646200001
2017-08-01,29,3,4187.0,3582.983,2529019.178999999
2017-08-10,50,3,3863.0,3208.7798,2527252.6326000006
2017-08-11,35,3,2394.0,1338.7645,2526233.787
2017-08-10,52,30,4129.067,3519.672,2516232.784465
2017-07-24,19,12,3817.0,3158.1873,2514688.0758999996
2017-07-25,39,12,5018.961,4519.838,2505078.8712030025
2017-07-19,30,12,2657.0,1715.912,2500470.816
2017-07-23,49,3,9427.0,9162.518,2493271.814
2017-08-01,43,3,5396.0,4934.4927,2490293.390800001
2017-08-01,39,7,3883.0,3241.8728,2489496.9176
2017-08-01,4,12,4182.0,3586.9485,2488505.373
2017-07-25,51,3,4597.0,4055.7712,2488028.7935999995
2017-07-19,38,12,3998.0,3377.1587,2482123.5174000002
2017-07-23,47,30,8120.106,7814.4746,2481759.3649284015
2017-07-28,38,12,4020.0,3402.883,2480810.340000001
2017-07-19,52,12,5763.0,5332.6416,2480155.4592000004
2017-07-24,3,12,7794.0,7476.221,2476769.5260000033
2017-07-23,44,7,4047.0,3436.287,2471555.511000001
2017-08-13,36,3,4570.0,4029.387,2470601.409999999
2017-07-24,50,12,6628.0,6255.8374,2466693.7127999975
2017-07-28,20,12,4835.109,4325.6245,2463413.0913105025
2017-08-08,21,12,4643.313,4113.3086,2460976.320577199
2017-08-13,47,3,10279.0,10039.706,2459703.0259999987
2017-08-13,51,30,5988.546,5578.119,2457860.9691420035
2017-07-30,24,30,3616.167,2939.1438,2448228.9540744005
2017-08-13,51,12,5942.0,5530.186,2446998.788000002
2017-08-10,48,12,5522.0,5079.016,2446157.648000002
2017-07-28,2,12,4190.0,3607.8289,2439296.909
2017-07-30,8,30,6073.351,5675.243,2417849.619907995
2017-07-27,50,3,3931.0,3316.4253,2415893.1457000007
2017-08-11,29,12,3915.594,3298.7542,2415294.219841201
2017-07-19,46,12,7649.0,7334.3984,2406387.6383999996
2017-07-23,49,12,9588.0,9337.032,2406281.1840000073
2017-08-11,27,30,2945.907,2129.2568,2405775.5407314003
2017-08-02,31,12,5538.664,5105.957,2396618.6834479966
2017-07-28,19,12,3551.0,2877.0562,2393174.4338
2017-08-15,34,12,4552.07,4028.3464,2384026.487851999
2017-08-03,52,12,5327.0,4880.5625,2378172.5625
2017-07-30,31,3,5095.0,4628.307,2377800.835000001
2017-08-11,46,30,3204.442,2463.273,2375033.0726979994
2017-07-20,44,12,7943.0,7644.5874,2370291.281799997
2017-08-06,9,3,5732.0,5319.2686,2365776.3847999983
2017-07-29,32,3,2139.0,1034.0156,2363561.6316
2017-07-30,54,12,5226.0,4774.7236,2358370.466399999
2017-08-11,34,12,4473.828,3948.113,2351958.487020003
2017-07-20,24,30,3493.014,2821.0928,2347030.158496801
2017-07-23,48,7,3878.0,3273.4663,2344381.6886
2017-08-01,31,7,2533.0,1608.6122,2341474.2974
2017-08-03,48,12,8031.0,7739.66,2339751.540000001
2017-07-28,6,7,2262.0,1227.7463,2339481.8693999997
2017-07-21,48,3,5113.0,4655.8965,2337170.195500001
2017-08-15,14,3,2400.0,1432.0254,2323139.04
2017-07-20,48,12,6068.0,5685.3657,2321824.9323999984
2017-08-08,33,3,2736.0,1888.5022,2318753.9808000005
2017-08-08,54,12,3454.0,2783.7224,2315138.8304
2017-07-31,21,3,4213.0,3665.417,2306967.1790000005
2017-07-29,19,3,4170.0,3620.5234,2291317.422
2017-08-02,45,7,3520.0,2869.3752,2290199.296
2017-07-23,6,3,5631.0,5226.151,2279704.719000001
2017-08-03,11,3,4885.0,4418.8057,2277359.1555000003
2017-08-10,2,3,2936.0,2160.8528,2275832.1791999997
2017-08-15,52,12,5141.0,4699.4424,2270047.6216000007
2017-07-24,44,30,8716.764,8456.485,2268790.617155988
2017-08-02,1,30,4375.5522,3857.3816,2267282.5088053197
2017-07-29,2,12,5002.0,4549.485,2263480.0300000017
2017-08-01,54,12,4391.0,3877.943,2252833.286999999
2017-07-30,24,3,4417.0,3907.5037,2250445.157099999
2017-07-23,25,3,3484.0,2838.6377,2248442.253199999
2017-07-27,54,12,2949.0,2187.3384,2246140.0583999995
2017-07-29,28,12,5413.398,4999.5776,2240174.525719203
2017-08-11,32,3,2050.0,958.055,2238487.2500000005
2017-07-23,5,12,4053.0,3503.9836,2225163.4691999997
2017-07-22,8,12,6289.0,5936.339,2217885.0290000006
2017-08-02,8,12,5527.0,5126.4546,2213814.4258
2017-07-30,27,30,3773.576,3187.809,2210436.2927919994
2017-08-08,39,3,3863.0,3291.105,2209230.385
2017-08-09,31,12,4669.398,4198.052,2200902.0697080023
2017-08-01,11,7,3075.0,2362.028,2192388.900000001
2017-07-29,32,7,2014.0,925.70856,2191818.96016
2017-08-06,51,3,6435.0,6094.4634,2191353.0210000025
2017-07-26,48,12,6359.0,6014.4497,2190995.357699999
2017-08-10,52,3,3776.0,3201.0083,2171168.6592
2017-07-28,3,30,7414.911,7122.2725,2169888.4326735004
2017-07-24,51,30,5232.413,4819.1714,2162250.719980797
2017-08-13,36,12,4543.867,4068.103,2161808.339388001
2017-07-30,54,7,2831.0,2069.2153,2156612.4857000005
2017-08-04,45,30,6352.9683,6013.538,2156389.935959496
2017-08-03,29,12,4250.5,3743.4521,2155207.09895
2017-07-22,41,12,5172.0,4756.3286,2149852.480800001
2017-07-29,21,12,5252.898,4843.6597,2149687.0475934
2017-08-11,40,3,5682.0,5303.8257,2148786.372599998
2017-07-29,24,12,5222.0,4811.215,2145119.269999999
2017-08-08,1,12,3062.0,2362.0444,2143264.0471999994
2017-07-23,25,30,2360.428,1461.189,2122588.9142919993
2017-08-13,52,12,7131.0,6834.115,2117086.9350000015
2017-07-26,47,3,7652.0,7375.513,2115678.5240000007
2017-07-28,7,3,4611.0,4153.1055,2111351.5395000014
2017-07-29,11,12,7513.844,7233.963,2102982.172564002
2017-07-19,8,3,4593.0,4135.194,2102702.9579999982
2017-07-24,39,12,5242.313,4841.314,2102162.270686999
2017-07-27,44,12,7171.0,6878.0947,2100423.9063000027
2017-08-07,19,3,3111.0,2436.1038,2099602.0782000003
2017-08-14,27,12,4155.0,3649.8687,2098820.5515
2017-07-29,29,12,4773.852,4336.7617,2086604.4028355991
2017-07-29,54,7,2351.0,1463.6592,2086138.2207999998
2017-08-15,29,3,3765.0,3212.7415,2079253.2524999997
2017-08-01,33,30,2878.542,2156.8064,2077546.2374951998
2017-08-10,43,12,4130.586,3627.972,2076090.3518040003
2017-07-21,8,12,5376.0,4990.434,2072802.815999999
2017-08-01,31,30,3423.786,2819.0842,2070369.557014801
2017-07-22,19,12,4651.0,4210.4097,2049185.4852999994
2017-07-29,10,12,3412.0,2815.3394,2035805.9672000005
2017-08-15,46,12,7222.0,6940.843,2030515.8540000012
2017-08-06,41,30,3198.26,2565.8215,2022702.7570100008
2017-07-25,24,3,3677.0,3127.0093,2022315.8038999995
2017-07-31,13,12,3737.0,3196.7397,2018952.7410999998
2017-07-22,38,12,5326.0,4948.6455,2009790.067000002
2017-08-03,9,12,7753.242,7494.2285,2008194.3467670002
2017-07-26,24,3,3747.0,3211.2842,2007327.1025999999
2017-08-10,46,3,4306.0,3840.0547,2006360.4617999995
2017-08-13,45,30,7621.855,7358.8105,2004887.0375474996
2017-07-29,29,3,3669.0,3122.72,2004301.3200000008
2017-07-30,9,3,5121.0,4730.8384,1998017.5536000018
2017-08-13,39,3,4244.0,3773.7986,1995534.7415999996
2017-08-09,25,30,3086.091,2441.5942,1988975.7740087996
2017-08-13,29,12,5512.039,5151.9814,1984651.5334464004
2017-08-10,49,12,5811.0,5469.487,1984532.0429999996
2017-08-01,18,30,3701.815,3166.1377,1982978.2642994993
2017-07-19,48,12,6208.0,5889.404,1977843.967999997
2017-08-11,17,12,3957.0,3458.0105,1974501.4515000004
2017-08-04,4,3,3015.0,2361.194,1971225.09
2017-07-20,36,12,3507.656,2945.9536,1970258.7935744005
2017-07-29,4,3,3727.0,3201.1484,1959848.9131999998
2017-08-12,40,7,2402.0,1586.6216,1958538.9168000002
2017-08-15,7,3,3999.0,3510.3137,1954256.5136999993
2017-07-23,45,3,14755.0,14622.926,1948751.8700000078
2017-08-14,31,3,3948.0,3454.722,1947461.5439999993
2017-07-24,52,12,5737.0,5397.589,1947200.9070000004
2017-07-29,38,12,5579.0,5230.069,1946686.0489999978
2017-07-21,53,3,3006.0,2360.008,1941851.9520000005
2017-07-22,25,30,2339.51,1512.769,1934168.8369100008
2017-07-22,8,3,6185.0,5872.4326,1933229.3689999995
2017-08-06,27,3,5172.0,4798.252,1933024.6559999979
2017-07-21,2,3,3618.0,3085.1775,1927751.8050000009
2017-07-29,9,3,4617.0,4200.108,1924790.3639999991
2017-07-27,7,30,4330.829,3887.1855,1921344.1354614985
2017-07-29,31,12,5869.867,5542.9434,1918998.0511612005
2017-08-15,17,12,4635.0,4221.1963,1917980.149500002
2017-07-19,44,7,2972.0,2329.4668,1909608.6703999995
2017-07-30,47,30,7812.475,7568.1,1909173.578125
2017-07-20,3,30,6308.873,6006.654,1906661.2891869945
2017-08-02,36,12,4780.828,4383.9365,1897469.9961620031
2017-08-06,33,3,2939.0,2294.2734,1894851.4774
2017-08-02,7,3,4686.0,4281.7217,1894448.1137999997
2017-08-02,6,30,4079.749,3615.4573,1894193.5987832989
2017-07-20,45,30,5002.565,4623.9775,1893908.576937498
2017-07-29,19,7,2257.0,1418.2341,1893094.6363000001
2017-08-03,10,12,3268.0,2689.2993,1891193.8875999996
2017-07-21,9,12,5320.078,4964.6094,1891120.678550801
2017-08-04,51,30,5612.906,5276.7334,1886905.2035755992
2017-08-01,20,3,4523.0,4106.118,1885557.2859999982
2017-08-15,47,30,5146.252,4779.9775,1884940.8781740025
2017-08-06,18,12,4356.758,3924.2156,1884482.5615391992
2017-08-11,17,3,3021.0,2397.7993,1882689.3146999995
2017-07-24,39,3,4255.0,3813.421,1878918.6450000007
2017-07-23,23,3,2587.0,1863.748,1871052.9239999999
2017-08-09,47,12,8580.0,8362.099,1869590.5799999987
2017-07-19,31,12,3846.0,3360.1096,1868734.4784000008
2017-08-07,49,3,6733.0,6455.5806,1867864.8201999983
2017-08-14,42,30,2703.825,2013.2677,1867146.0916724992
2017-08-15,49,12,7001.0,6734.808,1863610.192
2017-07-30,13,7,1789.0,750.00146,1858768.38806
2017-08-01,18,3,3062.0,2455.1077,1858304.2226
2017-07-26,21,12,3567.805,3047.2366,1857286.5403619986
2017-08-08,43,12,4848.547,4466.0156,1854721.4718757991
2017-07-29,27,3,4125.0,3675.8564,1852717.3499999994
2017-07-28,24,3,4077.0,3622.6934,1852208.0081999996
2017-07-20,13,12,2804.0,2144.4675,1849329.1299999994
2017-07-31,54,7,2346.0,1558.4537,1847583.6198
2017-07-31,17,12,5929.0,5617.654,1845970.4339999973
2017-07-25,52,12,5265.0,4915.212,1841633.8199999977
2017-07-30,3,7,3030.0,2424.7659,1833859.3230000003
2017-07-30,7,12,3776.0,3290.6536,1832668.0063999996
2017-07-30,31,12,6865.313,6599.3047,1826230.240097903
2017-08-02,5,3,2920.0,2295.1313,1824616.604
2017-08-03,3,30,6543.161,6265.1655,1818969.3137755
2017-07-24,26,12,2452.0,1712.5043,1813243.4563999998
2017-07-29,27,12,4741.0,4358.6553,1812696.2226999984
2017-08-05,47,12,12937.0,12797.39,1806134.5700000075
2017-08-14,21,12,4529.195,4131.0244,1803392.2906669974
2017-08-14,27,3,3381.0,2849.1658,1798131.4301999994
2017-08-11,43,12,4817.773,4446.2163,1790075.8372291005
2017-08-08,43,30,2629.656,1950.6863,1785456.7454231996
2017-07-27,40,12,4182.0,3756.516,1779374.0879999998
2017-07-25,37,3,3433.0,2918.0938,1767672.9845999996
2017-08-11,6,12,4466.0,4070.3845,1766818.8229999994
2017-07-27,6,12,3820.0,3358.0076,1764810.9680000003
2017-08-03,8,3,4073.0,3641.21,1758680.67
2017-08-10,39,3,3278.0,2745.529,1745439.938
2017-08-08,20,3,3675.0,3202.564,1736202.3000000005
2017-08-07,30,12,2769.0,2144.5063,1729223.0553
2017-07-20,24,12,4380.0,3985.3237,1728682.1940000004
2017-08-11,46,7,2411.0,1696.1246,1723564.5893999997
2017-08-10,48,3,3370.0,2859.055,1721884.6500000006
2017-08-05,39,12,7054.469,6810.9067,1718202.6949187035
2017-07-22,46,7,3483.0,2990.7256,1714591.7351999993
2017-07-29,46,7,3904.0,3467.2454,1705089.9584000008
2017-07-23,40,12,5880.0,5590.0396,1704967.1519999995
2017-08-15,21,3,3860.0,3419.526,1700229.6400000006
2017-08-15,31,3,3981.0,3554.0168,1699820.1192000005
2017-07-24,19,3,2798.0,2190.6416,1699388.8032000002
2017-07-29,34,3,3370.0,2865.9385,1698687.2549999994
2017-07-22,4,12,4139.0,3729.7131,1694038.4791000003
2017-08-03,35,12,2380.0,1669.3651,1691311.0620000002
2017-08-02,43,3,5068.0,4734.4927,1690214.996400001
2017-07-20,50,3,4083.0,3669.1672,1689679.3224000006
2017-07-26,44,7,3043.0,2489.1335,1685415.7595000002
2017-07-20,17,3,3024.0,2467.0925,1684088.2799999993
2017-08-06,52,12,7774.0,7557.98,1679339.4800000035
2017-07-27,43,12,3900.398,3472.2366,1669999.8682372
2017-07-30,12,12,3559.0,3089.9775,1669251.0775000001
2017-08-02,31,7,2419.0,1729.3306,1668310.2786
2017-07-25,31,12,4216.219,3820.6543,1667787.4038692997
2017-07-27,48,3,3890.0,3461.9346,1665174.4059999997
2017-07-23,25,12,2732.0,2122.9253,1663992.0804000003
2017-08-06,40,3,6026.0,5750.095,1662603.5299999984
2017-08-12,19,12,4661.0,4305.0425,1659117.907500002
2017-07-30,46,30,4733.138,4382.6924,1658707.3862928
2017-07-20,52,3,4114.0,3712.518,1651696.9479999999
2017-07-29,21,3,3822.0,3389.9639,1651241.9741999994
2017-08-13,29,3,4674.0,4320.95,1650155.700000001
2017-07-26,52,12,5964.0,5687.83,1647077.8800000004
2017-08-11,53,12,3250.0,2746.6423,1635912.5250000001
2017-07-19,2,12,3981.0,3570.2083,1635361.757700001
2017-07-27,52,30,3898.694,3481.1226,1627983.1117515992
2017-08-02,21,3,3585.0,3131.1072,1627205.6880000003
2017-08-01,50,3,5445.0,5147.9062,1617675.740999998
2017-07-26,51,12,5717.0,5434.0527,1617609.714099999
2017-08-11,35,12,2297.0,1593.0945,1616870.9335000003
2017-07-29,36,3,3888.0,3473.0164,1613456.2368
2017-08-13,50,12,7178.0,6954.377,1605165.893999997
2017-08-07,54,3,3662.0,3223.783,1604750.6540000003
2017-07-26,27,30,4209.854,3828.6973,1604614.058121802
2017-08-10,15,12,2793.0,2220.209,1599805.2630000005
2017-08-01,21,30,2813.866,2245.3992,1599589.4006488004
2017-07-30,12,3,2529.0,1897.8971,1596059.2341000002
2017-08-11,25,8,1604.0,610.38324,1593761.28304
2017-07-28,31,3,3196.0,2697.7563,1592386.8652
2017-08-07,9,12,7803.914,7600.3545,1588560.831882995
2017-07-28,38,3,2711.0,2125.8584,1586318.8775999998
2017-07-28,51,12,5286.0,4986.6147,1582550.6957999996
2017-07-20,8,30,3745.337,3323.271,1580779.4062419992
2017-08-13,6,12,5481.0,5193.4688,1575958.507200002
2017-07-28,28,12,4097.297,3713.0718,1574284.7592843974
2017-07-30,16,12,3284.0,2805.3792,1571790.7072000005
2017-07-27,29,12,3444.891,2991.4011,1562223.2751009
2017-07-22,25,12,2984.0,2461.2207,1559973.4312000005
2017-08-02,49,3,7150.0,6932.348,1556211.8000000003
2017-07-23,17,12,5712.0,5439.8804,1554347.1552
2017-08-14,8,30,4417.428,4066.5771,1549858.5894851997
2017-08-04,24,12,4668.0,4336.0757,1549422.6323999984
2017-07-28,31,12,4203.0,3835.0557,1546469.8929000006
2017-08-08,14,12,3251.0,2777.6606,1538826.3893999995
2017-08-01,7,30,5205.55,4909.954,1538739.7578000023
2017-07-26,41,12,4264.0,3903.2437,1538264.8632
2017-07-27,47,12,7489.0,7284.2993,1533003.5423000024
2017-08-15,28,3,3660.0,3241.2502,1532624.2680000002
2017-07-19,39,12,4558.875,4224.1826,1525820.8150499996
2017-07-28,54,7,1727.0,843.7457,1525380.1760999998
2017-08-14,37,12,3315.0,2855.7056,1522560.9360000007
2017-08-04,16,3,2151.0,1444.5844,1519499.9556
2017-07-29,7,3,4268.0,3912.2112,1518506.598399999
2017-08-15,24,30,3651.333,3235.5703,1518088.0666791007
2017-08-02,46,30,3941.392,3559.0776,1506850.917644799
2017-07-20,48,3,4124.0,3759.1047,1504828.2172000005
2017-07-20,46,7,2311.0,1660.546,1503199.194
2017-08-10,3,3,6694.0,6469.695,1501497.670000002
2017-08-09,51,12,5243.0,4956.661,1501275.3769999996
2017-08-09,43,3,4443.0,4105.3447,1500202.4979000015
2017-08-15,46,3,4632.0,4308.4277,1498786.8935999991
2017-07-22,39,3,5007.0,4708.507,1494554.451000002
2017-08-13,51,3,5529.0,5258.8125,1493866.6875
2017-07-20,52,30,3895.747,3513.129,1490582.9256459996
2017-08-10,37,30,2476.775,1876.6002,1486497.9402700001
2017-08-13,31,12,5742.523,5483.676,1486434.8509809987
2017-07-27,37,12,3598.0,3185.0552,1485775.3904000008
2017-07-29,53,12,4430.0,4096.8203,1475986.0709999986
2017-08-01,21,12,5619.891,5357.2983,1475742.3513956957
2017-07-31,22,3,2332.0,1699.5017,1474986.0355999998
2017-08-09,9,12,5791.375,5536.8896,1473820.3834249976
2017-08-15,7,30,5113.961,4826.6987,1469048.1989703018
2017-07-21,51,28,3852.493,3471.6313,1467267.0332180997
2017-08-07,21,3,4062.0,3701.0637,1466123.2505999994
2017-08-10,45,30,4806.372,4501.406,1465780.0433520018
2017-08-01,11,3,5204.0,4922.3564,1465673.2944000016
2017-07-26,19,12,3108.0,2636.7595,1464615.4739999997
2017-07-20,8,12,4460.0,4134.331,1452483.7399999995
2017-07-25,50,3,4079.0,3723.2593,1451066.3152999994
2017-07-21,1,3,2859.0,2352.543,1447960.5629999996
2017-07-19,37,12,4245.0,3903.9028,1447957.6140000008
2017-08-11,41,3,2298.0,1668.5444,1446488.9688
2017-08-05,24,3,4533.0,4214.1084,1445535.6227999998
2017-07-29,22,3,2228.0,1583.8092,1435257.1024000002
2017-07-28,28,3,2923.0,2432.698,1433152.7460000005
2017-07-31,45,30,6610.095,6394.047,1428097.8045600045
2017-08-07,13,3,2318.0,1702.5833,1426535.9106
2017-08-02,7,12,4968.0,4681.4023,1423817.3736000012
2017-07-29,39,7,3584.0,3187.825,1419891.2000000007
2017-08-14,37,3,2600.0,2053.9124,1419827.7599999995
2017-07-22,46,30,3825.974,3456.2502,1414553.645981201
2017-08-03,33,12,3210.0,2770.3936,1411136.5440000005
2017-07-20,49,12,6710.0,6500.364,1406657.5600000028
2017-08-11,14,12,2987.0,2516.0789,1406641.3257000002
2017-08-08,50,12,5666.0,5417.9824,1405267.7216000007
2017-07-30,2,12,5138.0,4865.3154,1401053.4747999979
2017-07-29,8,30,5574.697,5323.506,1400313.714126999
2017-07-22,50,3,6309.0,6088.5596,1390758.4836000025
2017-07-26,27,3,3098.0,2649.2231,1390310.8361999996
2017-07-23,5,3,2874.0,2391.7808,1385897.9808
2017-08-08,47,12,7973.0,7799.555,1382876.9849999978
2017-07-31,17,7,2057.0,1385.1344,1382027.5392000002
2017-08-07,45,12,10574.0,10443.3955,1381011.9829999944
2017-08-01,42,12,4218.0,3890.8616,1379869.7711999991
2017-08-14,17,12,4648.0,4351.5317,1377984.6584000022
2017-07-27,36,3,2871.0,2391.104,1377781.4160000004
2017-07-31,10,12,3237.0,2811.835,1376259.105
2017-07-28,6,12,4602.0,4304.151,1370701.0980000007
2017-08-15,28,30,3322.75,2912.801,1362158.0397500002
2017-08-04,49,12,8144.0,7977.9336,1352444.7615999975
2017-07-29,5,12,3676.0,3308.7449,1350029.7475999994
2017-08-02,50,3,5042.0,4774.377,1349355.1659999979
2017-07-22,52,12,7321.0,7136.8306,1348304.1773999983
2017-07-24,28,30,2022.206,1358.011,1343139.1141699997
2017-08-07,47,3,8272.0,8109.8115,1341623.2720000017
2017-07-27,44,30,6695.348,6495.5264,1337875.1499168014
2017-07-29,32,12,2339.0,1768.2166,1335062.3726000001
2017-07-19,8,30,6680.487,6481.0537,1332311.568017098
2017-08-06,51,30,6752.078,6555.0073,1330636.7379146016
2017-08-10,25,12,2154.0,1537.5299,1327876.5954
2017-08-10,28,3,2859.0,2396.8088,1321404.6408000006
2017-08-02,11,7,2839.0,2375.392,1316183.1120000004
2017-07-23,47,12,13957.0,13862.928,1312962.9040000017
2017-07-21,53,12,3721.0,3368.8098,1310499.7342
2017-08-10,28,12,3441.32,3060.5288,1310424.3723840006
2017-08-03,11,12,8749.156,8599.499,1309372.4394920093
2017-08-13,27,12,5220.0,4969.7056,1306536.7679999988
2017-07-21,43,12,4388.836,4091.7925,1303675.206366001
2017-08-05,46,30,4030.567,3708.2935,1298944.9340744992
2017-07-24,23,12,2676.0,2191.2256,1297256.2943999993
2017-08-09,33,3,2448.0,1920.2902,1291833.5904
2017-08-01,41,12,5081.0,4826.9756,1290697.9764000012
2017-08-15,36,12,4296.484,3996.4053,1289283.333290802
2017-07-22,9,3,4083.0,3767.851,1286753.3669999996
2017-07-28,20,3,3276.0,2884.2957,1283223.2867999997
2017-08-02,25,30,2963.762,2531.4995,1281123.1715250008
2017-07-25,36,12,3622.32,3268.9497,1280020.3050960002
2017-08-14,40,12,6319.0,6116.491,1279654.371
2017-08-10,1,12,2591.0,2097.1475,1279571.8275
2017-08-09,46,3,4449.0,4161.7017,1278190.1367000018
2017-08-05,24,30,4199.5728,3895.7441,1275950.74437936
2017-08-01,33,3,2829.0,2378.96,1273163.16
2017-07-19,44,30,12558.203,12456.895,1272246.4295239884
2017-07-23,13,12,2522.0,2019.1779,1268117.3362000003
2017-07-22,43,12,5310.039,5071.4336,1267003.979610597
2017-08-11,48,30,2218.712,1647.8027,1266683.3148216
2017-08-09,54,12,3526.0,3167.0242,1265748.6708000007
2017-08-14,47,12,8946.0,8804.606,1264910.724000002
2017-07-28,8,30,4297.778,4003.9722,1262712.1035124005
2017-07-30,4,30,3171.162,2774.9033,1256600.5316093995
2017-07-24,45,7,2785.0,2335.2756,1252482.4540000001
2017-07-21,13,3,2053.0,1443.4363,1251434.2761
2017-07-30,11,3,4755.0,4491.8184,1251428.5079999994
2017-08-09,38,12,3616.0,3270.7563,1248401.2192
2017-08-08,10,12,3043.0,2633.207,1247000.0990000004
2017-07-21,48,24,2103.019,1510.4037,1246281.2355906994
2017-07-24,33,3,2782.0,2334.2744,1245572.6192000005
