date,store_nbr,family,sales,prediction_nb9,prediction_nb11,weighted_gain
2017-07-23,8,3,6571.0,6796.016,6503.718,1036470.1139999966
2017-08-13,6,3,4058.0,3565.175,3820.5532,1036324.7355999985
2017-08-06,9,3,5732.0,5139.477,5319.2686,1030565.4512000023
2017-08-14,7,12,3872.0,3469.4487,3735.1243,1028695.9232000001
2017-08-02,50,3,5042.0,4570.3594,4774.377,1028656.7392000007
2017-07-30,15,12,2529.0,2951.5703,2544.9204,1028417.5970999998
2017-07-30,25,12,2091.0,2687.906,2196.3787,1027783.5842999995
2017-07-31,35,12,2570.0,1846.9755,2245.7253,1024786.9860000003
2017-08-10,44,30,6172.147,6675.682,6509.7036,1024443.0836247997
2017-07-31,21,7,2827.0,2426.137,2787.4316,1021379.8341999991
2017-08-01,41,12,5081.0,4626.6265,4826.9756,1017973.777099997
2017-07-26,44,12,8807.0,8631.232,8867.444,1015658.4680000047
2017-08-04,51,3,4522.0,4140.256,4364.211,1012724.5099999997
2017-08-01,3,12,8229.0,7568.036,7690.6113,1008672.1436999952
2017-07-22,51,3,5446.0,5743.824,5558.8877,1007163.0897999967
2017-08-01,52,30,4362.535,4070.0015,4300.423,1005221.8585024998
2017-07-20,45,12,8964.0,7742.8867,7854.5703,1001131.7904000022
2017-08-04,50,12,6040.0,7247.878,7083.1675,994851.4200000009
2017-07-30,53,3,3605.0,3937.509,3662.08,992921.5450000004
2017-08-08,42,3,1891.0,2460.3787,1845.0414,989787.4091000006
2017-08-04,40,12,5464.0,5876.6416,5696.126,986337.2383999983
2017-07-23,6,3,5631.0,5051.208,5226.151,985104.0330000012
2017-08-07,49,3,6733.0,6309.2993,6455.5806,984911.9929000039
2017-08-09,3,12,7285.0,7128.918,7264.0293,984285.8205000035
2017-08-06,29,12,6525.016,6196.887,6347.5947,983370.1538231994
2017-07-22,53,3,3150.0,3517.1072,3094.688,982154.88
2017-07-23,48,7,3878.0,3020.7957,3273.4663,979856.5867999997
2017-07-19,51,12,5862.0,5234.323,5401.3486,979104.0671999995
2017-08-06,43,12,6556.031,5863.5244,6012.3184,975498.076613999
2017-08-04,43,3,7612.0,4120.353,4247.949,971260.7519999966
2017-08-09,36,12,3748.875,4034.7358,3775.8406,970565.7428999997
2017-07-20,47,30,4969.703,4137.8477,4332.8574,969140.2911190982
2017-07-31,52,30,4656.713,4394.547,4711.5015,965697.500157498
2017-07-26,51,12,5717.0,5265.9097,5434.0527,961273.531
2017-07-31,10,12,3237.0,2516.1099,2811.835,957262.1487000003
2017-07-22,38,12,5326.0,4771.151,4948.6455,945335.7069999988
2017-07-31,37,12,3944.0,3557.251,4091.276,944481.5119999998
2017-08-01,39,3,4310.0,4610.2134,4391.1953,943968.0109999969
2017-08-13,49,12,7655.0,7152.6963,8034.1333,942869.412
2017-07-20,7,30,4186.391,3949.8015,4198.5273,939648.8564011977
2017-08-05,41,12,4832.0,4427.6836,4621.3296,935697.4719999988
2017-08-11,11,12,6551.156,6744.162,6500.3994,931898.010306404
2017-08-01,36,3,4359.0,3203.7197,3416.6016,927952.202099999
2017-07-22,31,12,4711.383,5009.4995,4813.8438,921808.9388331012
2017-07-29,7,12,3320.0,3622.415,3344.8481,921522.1079999994
2017-07-22,12,12,3075.0,2552.6008,2851.7866,919996.3349999993
2017-08-01,33,12,4725.0,3687.3516,3881.46,917162.1900000004
2017-08-05,24,30,4199.5728,3677.997,3895.7441,914444.7984388804
2017-07-31,29,12,4589.086,4032.7957,4947.088,909962.061493803
2017-07-30,10,12,2709.0,3271.8872,2935.9937,909935.4915000005
2017-08-07,47,3,8272.0,8000.362,8109.8115,905366.2639999976
2017-08-15,54,12,4235.0,3007.8767,3218.8623,893524.0159999998
2017-08-02,1,12,3247.0,3691.199,3416.128,893155.5369999997
2017-08-01,8,12,5115.0,5457.1416,5282.717,892181.8290000013
2017-08-01,21,12,5619.891,5198.8564,5357.2983,890426.2078329038
2017-07-31,13,12,3737.0,2960.5798,3196.7397,882529.5463000005
2017-07-27,47,3,5787.0,6548.7163,6396.5093,880821.9090000018
2017-08-01,48,3,6008.0,5710.6616,5857.0044,879227.5423999967
2017-07-25,6,12,4187.0,4431.639,4222.095,877360.7279999994
2017-07-20,11,12,5287.484,6331.7944,6166.3228,874928.4374543987
2017-07-30,44,12,14472.0,13605.575,13665.927,873414.1439999864
2017-07-24,9,12,5256.172,5817.5063,5651.3403,873397.0765520008
2017-08-08,11,12,7207.109,7062.871,7184.054,873379.089947
2017-07-26,48,12,6359.0,5877.743,6014.4497,869317.9052999984
2017-08-04,52,3,4580.0,4206.3584,4394.9126,863578.2359999982
2017-08-06,7,3,3858.0,4215.142,3722.583,855415.0499999998
2017-08-05,54,3,2708.0,3810.7832,3495.1592,854709.7919999994
2017-08-12,27,3,3112.0,3939.3533,3664.7507,854563.2912000008
2017-07-20,49,12,6710.0,6373.0757,6500.364,854104.4929999951
2017-07-23,44,7,4047.0,3225.3018,3436.287,853857.1043999982
2017-08-14,8,12,4354.0,4719.695,4523.6655,853512.4429999983
2017-08-06,4,12,5154.0,4266.603,4431.8325,851592.8430000017
2017-08-12,25,12,3061.0,2651.8496,3193.7207,846151.3117000003
2017-07-30,4,12,4408.0,4624.928,4434.0996,841171.5872000015
2017-07-29,52,12,9604.0,7728.5977,7816.1665,841010.7552000023
2017-08-08,49,3,5470.0,5291.03,5495.4507,839750.5709999996
2017-07-30,44,8,3568.0,3950.0308,3715.3608,837302.5600000004
2017-08-02,47,3,9263.0,9124.806,9215.08,836208.0619999948
2017-08-07,8,3,4070.0,4369.474,4165.7793,829037.429
2017-07-29,42,3,5286.0,3459.7346,3616.4478,828385.9751999993
2017-08-13,16,12,2485.0,2044.9979,2377.8843,827222.7040000001
2017-08-06,27,12,5870.0,5656.7246,5797.4277,825927.1970000037
2017-08-11,34,12,4473.828,3764.519,3948.113,821367.9778320002
2017-07-21,17,12,3571.0,4075.0527,3845.1492,820985.3985000014
2017-07-31,37,3,4522.0,2888.541,3069.7588,819466.8915999997
2017-07-21,31,12,3480.859,4164.1313,3929.562,816502.6590287006
2017-08-03,54,3,2844.0,2270.437,2557.5327,816500.1708000008
2017-07-24,8,30,4086.118,4352.581,4153.162,814849.5654419996
2017-07-31,8,3,4578.0,4381.496,4596.93,812933.7719999983
2017-08-02,50,12,7970.0,7190.983,7292.9526,812697.7119999956
2017-08-07,11,3,4420.0,4792.9277,4609.1865,812136.1040000017
2017-08-01,27,3,3404.0,3855.9307,3617.3665,812072.5367999992
2017-08-05,7,3,3638.0,4198.3203,3976.8745,805619.8204000015
2017-07-30,50,30,2802.092,3089.4407,2801.825,804429.3349163993
2017-07-30,5,12,3780.0,4185.647,3973.4219,802210.8780000004
2017-07-24,39,10,1729.0,1238.2122,1756.9232,800292.8934000003
2017-08-08,49,12,6386.0,6866.5747,6741.401,799359.2482000017
2017-07-29,51,30,5550.849,5759.2236,5615.4053,798313.6667366996
2017-07-21,43,3,4036.0,3822.6943,4020.2378,797285.5659999991
2017-07-19,47,3,7526.0,7053.7607,7159.6274,796752.7842000038
2017-08-12,19,12,4661.0,4134.143,4305.0425,796562.5694999979
2017-07-23,40,3,3983.0,4951.158,4752.199,792453.697000003
2017-08-08,44,12,8201.0,7609.594,7705.824,789182.2299999967
2017-08-12,20,3,6375.0,5076.7983,5200.583,789127.4624999948
2017-07-21,8,12,5376.0,4844.7617,4990.434,783134.2848000012
2017-07-26,44,30,11827.345,12696.092,12629.887,783029.3757249992
2017-08-13,39,3,4244.0,3589.3467,3773.7986,782813.8636
2017-08-01,29,3,4187.0,3396.7222,3582.983,779873.9696000004
2017-07-19,46,12,7649.0,7232.4595,7334.3984,779730.646100001
2017-07-31,36,3,3647.0,3329.3994,3751.089,778676.805200001
2017-08-07,51,12,5206.0,5052.459,5210.1855,777544.733000003
2017-08-07,52,30,4324.535,4073.708,4395.6523,777160.8874894993
2017-07-24,48,12,7808.0,7115.48,7214.605,773968.0
2017-08-09,8,12,4522.0,4237.013,4407.062,768961.578
2017-07-29,54,12,3565.0,3919.9688,3704.2786,768935.5630000001
2017-08-01,3,30,7382.047,6930.3516,7033.9126,764492.1693669977
2017-07-25,37,12,4365.0,3374.6091,3549.314,762586.8884999985
2017-08-07,39,7,1448.0,2245.8909,1719.2646,762554.8823999998
2017-08-12,50,3,4295.0,5640.5684,5463.723,759550.9930000007
2017-07-29,37,12,3950.0,4382.5664,4190.574,758369.9800000003
2017-08-02,3,12,8761.0,8645.418,8790.066,757966.6759999967
2017-07-28,49,12,7395.0,7288.302,7399.235,757713.8850000048
2017-08-09,49,12,6965.0,7188.0903,6850.361,755363.3044999981
2017-08-13,2,12,3735.0,3489.634,3778.253,754892.0549999992
2017-08-14,45,30,6380.623,5529.9233,5647.722,751629.0945900958
2017-07-28,17,12,3804.0,3467.2312,3664.1018,748895.762399999
2017-07-29,41,3,4458.0,4025.7107,4193.6206,748542.3342000004
2017-07-30,30,12,2015.0,2594.1978,2223.1777,747605.5014999994
2017-08-01,51,12,6067.0,5930.0225,6052.9434,745761.1003000005
2017-07-31,48,7,2911.0,2263.2473,2519.3308,745459.0685000005
2017-07-27,43,12,3900.398,3281.193,3472.2366,745146.0753527998
2017-07-24,41,3,2561.0,3595.1484,3304.4033,744598.2011000002
2017-07-20,7,12,3649.0,3944.439,3742.6042,736495.1851999986
2017-07-24,7,12,3974.0,4551.078,4366.7476,732529.0096000032
2017-07-24,44,30,8716.764,8372.705,8456.485,730290.4879200058
2017-07-29,40,12,9088.0,6088.219,6167.9844,724907.9552000016
2017-08-03,43,3,3784.0,4729.1255,4537.8657,723727.0831999993
2017-07-22,8,12,6289.0,5821.6934,5936.339,721006.1783999987
2017-08-13,24,3,3282.0,3724.1484,3504.7913,719930.0022000007
2017-08-03,14,12,3236.0,3567.4531,3345.8557,717089.1864000002
2017-07-29,14,12,4736.0,3384.1387,3535.5203,716943.2576000011
2017-07-20,52,12,4902.0,4724.197,4870.372,716549.8500000008
2017-08-06,46,7,3153.0,4258.877,4031.9,715658.4810000011
2017-07-29,25,3,2408.0,3307.401,3010.438,715086.9039999994
2017-07-23,50,12,9340.0,8682.967,8759.502,714836.8999999985
2017-08-08,52,3,3308.0,3679.968,3465.2083,710425.0876000001
2017-07-22,20,12,6350.375,6201.932,6313.6367,709366.7342625015
2017-07-20,40,12,4170.0,4422.637,4252.62,708970.8899999993
2017-08-05,27,12,4301.0,4828.787,4664.253,707660.7340000023
2017-08-14,9,3,3367.0,3687.8066,3477.7705,707191.5486999992
2017-08-01,21,3,3793.0,3349.1282,3534.6855,703818.8388999997
2017-07-28,38,12,4020.0,3228.701,3402.883,700211.6399999992
2017-08-12,25,30,2600.111,2264.9885,2533.8062,698955.8587647001
2017-07-24,43,3,7380.0,4586.0806,4680.3447,695669.0579999946
2017-08-05,13,12,3985.0,3707.6743,3881.974,694584.3045000001
2017-08-01,37,12,4498.0,4726.747,4572.4023,694242.4606000024
2017-08-08,27,12,2859.0,3604.006,3361.7573,692589.0332999991
2017-08-14,6,12,4142.0,4680.7803,4514.3145,689501.3436
2017-07-30,48,3,10721.0,8628.465,8692.692,688577.6669999883
2017-07-25,51,3,4597.0,3906.1423,4055.7712,687844.0533000007
2017-08-06,29,3,5537.0,4876.046,4999.7505,684951.8164999993
2017-07-31,9,7,2858.0,1412.6157,1650.8866,680978.2322
2017-08-05,29,12,4853.352,5064.025,4923.9883,679647.3980183983
2017-07-31,34,3,2815.0,2381.6804,2622.054,676651.6839999997
2017-08-10,3,30,5461.557,6007.7876,5883.926,676477.1885111961
2017-07-19,46,3,5214.0,4930.5522,5060.265,676322.5392000013
2017-07-23,53,3,3267.0,3920.215,3713.261,676118.7180000003
2017-07-22,24,3,3850.0,4332.1475,4156.9688,674437.9950000015
2017-07-30,13,12,2310.0,2792.7412,2501.0935,673706.1869999999
2017-07-22,53,12,3918.0,4363.3657,4191.5405,673211.133600001
2017-07-21,53,12,3721.0,3187.9714,3368.8098,672899.6864000002
2017-08-02,49,3,7150.0,6838.3555,6932.348,672046.3750000023
2017-08-14,43,12,4840.359,5087.383,4948.698,671285.1879149975
2017-08-11,20,3,4250.0,4430.145,4272.4727,670107.2750000007
2017-07-27,39,3,2774.0,4217.4434,3976.421,668596.137600001
2017-08-13,43,3,5463.0,5230.3843,5352.53,667281.9591000002
2017-08-04,43,12,5389.0,4640.9067,4764.493,666006.5707000047
2017-07-25,43,12,4660.008,4376.0327,4518.9473,665983.1793168003
2017-07-22,54,12,3382.0,3685.2522,3488.996,663738.4683999993
2017-07-31,12,7,2864.0,1611.7991,1843.0073,662180.2848
2017-07-19,8,30,6680.487,6382.1704,6481.0537,660588.6001671029
2017-07-31,46,30,2708.449,2365.2678,2808.0615,659693.4019463006
2017-07-22,1,12,2576.0,2873.556,2617.6885,659114.6799999995
2017-07-20,51,3,3603.0,3816.52,3634.3704,656285.0088000007
2017-07-31,21,3,4213.0,3509.9036,3665.417,655177.9541999991
2017-07-30,37,3,2186.0,3193.0562,2893.9746,653792.3775999998
2017-07-31,45,7,2924.0,2687.2432,2910.5518,652954.3464000009
2017-07-22,17,12,4813.0,4673.1255,4817.4805,651651.3220000011
2017-08-05,7,12,3229.0,3866.8335,3665.433,650322.2145000007
2017-08-07,44,12,8497.0,9493.112,9416.637,649808.0749999881
2017-08-13,5,12,3141.0,2684.1758,2890.829,649097.7012000006
2017-08-15,47,30,5146.252,4653.863,4779.9775,649016.9978539983
2017-07-25,51,30,5081.281,4110.8286,4237.917,645771.8722404027
2017-07-29,49,12,7929.0,8601.165,8519.965,643834.8000000054
2017-08-06,2,12,4732.0,4569.957,4705.5703,641722.1355999999
2017-07-30,42,3,3922.0,4639.8994,4476.7983,639682.5141999996
2017-08-15,39,3,2875.0,3875.3562,3653.1,638986.5750000011
2017-07-19,3,30,10405.732,10659.799,10598.692,635863.0653240185
2017-08-05,51,12,6125.0,5908.7446,6011.9663,632232.9125000002
2017-08-09,48,12,5635.0,6678.224,6566.5684,629179.3060000008
2017-07-30,47,8,2937.0,3392.1094,3177.9978,628845.769199999
2017-08-07,54,12,3503.0,3113.573,3713.0671,628297.7296999997
2017-08-14,24,3,3106.0,3554.929,3352.67,628216.4539999999
2017-07-21,29,12,2545.078,3363.8892,3118.3486,624919.9791668006
2017-07-28,37,12,3753.0,3452.2952,3618.4905,623730.9608999994
2017-07-20,29,12,3017.109,3371.5137,3165.0195,623015.5092678003
2017-08-09,50,30,2254.508,2865.823,2589.8257,622238.1208284
2017-07-24,46,3,6945.0,5680.381,5769.871,621508.0499999989
2017-07-25,52,12,5265.0,4797.4556,4915.212,619987.4460000012
2017-08-01,47,30,5693.949,5392.9863,5501.5107,617932.3988556012
2017-08-13,6,30,3287.696,2880.122,3068.0747,617931.3399792009
2017-08-13,45,8,2615.0,2373.2104,2608.9783,616533.0585000007
2017-08-10,49,3,5531.0,4538.07,4649.4004,615768.4424000047
2017-07-26,42,3,3692.0,2514.0815,2680.7605,615378.8680000002
2017-08-09,45,7,2053.0,2376.231,2076.5098,615327.6236000009
2017-07-21,8,30,4058.012,4478.1274,4326.9497,613480.9207324006
2017-08-02,12,12,3029.0,3771.4363,3569.519,611607.5017000001
2017-07-19,37,12,4245.0,3760.1409,3903.9028,610269.2654999997
2017-08-04,11,3,7066.0,5082.266,5168.463,609068.0020000003
2017-07-28,51,12,5286.0,4871.5303,4986.6147,608336.1383999984
2017-08-11,39,12,3841.18,5303.324,5145.2314,607262.1332679996
2017-08-15,8,12,4035.0,4390.5483,4240.2285,606540.393000001
2017-08-13,20,3,5989.0,5643.91,6233.1978,604243.3858000014
2017-07-25,50,3,4079.0,3576.0679,3723.2593,600393.7206000006
2017-07-28,49,30,6647.662,7419.659,7329.4985,599356.529751
2017-07-25,29,12,3476.531,3225.0017,3397.14,598444.1362373002
2017-07-20,47,12,9547.0,7736.0024,7798.66,598192.1071999948
2017-07-23,37,3,2536.0,3266.627,3031.1897,597068.9928000001
2017-08-09,48,3,3214.0,3773.5984,3588.1155,596142.0405999997
2017-07-21,37,12,3733.0,3498.691,3658.23,595559.0870000009
2017-08-01,11,30,2611.133,2326.349,2554.1345,594778.2359714999
2017-08-01,54,12,4391.0,3742.5615,3877.943,594460.1665000017
2017-08-07,37,3,2229.0,2532.8372,2266.1514,594442.6481999994
2017-08-09,21,12,3061.906,4179.0825,3985.0764,594028.4416266014
2017-08-09,44,7,1878.0,2477.6987,2161.5571,593713.9247999998
2017-07-30,47,7,3569.0,3994.0464,3828.3784,591269.0920000004
2017-08-01,28,30,3717.265,2556.3499,2715.0125,589790.9297889993
2017-08-13,19,12,2819.0,2579.8704,2848.9282,589738.746600001
2017-07-26,49,12,7107.0,6968.55,7051.312,588189.533999998
2017-08-01,50,3,5445.0,5040.122,5147.9062,586884.9690000005
2017-07-30,34,3,2978.0,3247.8555,3050.88,586593.039
2017-07-26,53,30,3077.188,2559.6743,2750.1555,586146.4628655992
2017-08-14,17,12,4648.0,4225.7217,4351.5317,584764.8799999976
2017-07-23,41,3,5109.0,5550.4478,5436.108,584162.0381999989
2017-07-26,53,12,3151.0,2762.8984,2947.6807,582249.0272999996
2017-08-09,6,12,4331.0,4107.2334,4241.363,580915.2976000009
2017-08-15,3,12,6955.0,7145.34,7061.871,580526.8950000005
2017-07-31,48,30,2304.27,1631.127,1882.9044,580163.1094979998
2017-08-13,51,30,5988.546,5481.362,5578.119,579433.7453219979
2017-07-26,46,12,7277.0,7046.105,7428.5024,577739.9502000008
2017-08-15,3,3,6915.0,7213.561,7130.3184,575622.5789999971
2017-07-25,31,12,4216.219,3684.147,3820.6543,575544.6718987008
2017-08-06,27,3,5172.0,4687.6587,4798.252,571988.5476000023
2017-08-15,52,30,3803.368,4100.016,3949.628,571980.906783998
2017-08-09,2,3,2324.0,2883.989,2638.0857,571479.2691999997
2017-07-24,29,12,4389.43,3363.5798,3493.7708,571464.2811299991
2017-08-02,24,12,4901.0,4720.73,4837.279,571206.6490000044
2017-07-20,51,30,4223.218,4077.99,4233.3037,570735.393921398
2017-07-28,37,3,3823.0,2995.5613,3144.4326,569134.9799000011
2017-07-30,23,12,2323.0,2787.8801,2542.8826,569129.1924999998
2017-08-13,7,12,2864.0,2629.5352,2828.0376,568510.8736000009
2017-07-22,7,30,4428.469,4610.7993,4482.8374,566675.307331097
2017-07-28,50,12,7084.0,6278.5728,6358.3315,565010.6308000023
2017-08-10,47,30,3705.037,4235.7515,4083.3472,564663.5704591004
2017-07-30,35,12,2555.0,2940.6997,2390.0576,564034.9015000006
2017-08-07,13,12,3209.0,3418.0044,3242.2673,563940.3538999995
2017-08-13,33,12,3571.0,3096.669,3254.3252,562990.2902000011
2017-08-05,39,3,4098.0,4435.1626,4297.91,562461.1547999993
2017-07-30,42,30,2593.261,3080.3308,2863.5364,562204.4625384004
2017-08-15,47,3,7048.0,6802.2075,6881.872,561475.395999999
2017-08-09,51,30,8228.568,8403.793,8335.611,561040.2233759908
2017-08-02,28,3,3522.0,3024.3787,3183.4756,560339.2818
2017-08-08,6,12,4079.0,3867.8652,4153.0273,559261.4925000003
2017-08-11,39,3,2456.0,3443.2778,3215.9526,558310.6911999995
2017-07-23,42,30,3054.295,3334.2837,3151.9448,556916.7905754992
2017-08-06,8,30,5623.592,5969.0903,5870.4966,554450.742570397
2017-07-24,45,30,5750.522,5946.9336,5850.6245,553827.5983502023
2017-07-24,51,3,5260.0,4132.6934,4237.7285,552484.6260000002
2017-08-11,54,12,2823.0,3145.2024,2949.5757,552254.1741000006
2017-08-04,12,12,2834.0,3408.9023,3214.0366,552249.3938000009
2017-07-23,25,3,3484.0,2680.397,2838.6377,551310.5988000012
2017-08-03,3,30,6543.161,6181.126,6265.1655,549883.9788594989
2017-08-11,8,3,4075.0,4358.5796,4223.998,548420.0200000018
2017-08-02,8,12,5527.0,5027.363,5126.4546,547679.2731999988
2017-07-22,2,12,4401.0,4708.143,4583.739,547502.0040000019
2017-08-10,6,12,3482.0,3751.4426,3594.538,546341.8171999995
2017-07-28,28,12,4097.297,3579.9424,3713.0718,545470.6912318009
2017-08-09,49,3,5562.0,5963.292,5865.3633,544679.4294000024
2017-07-30,50,7,2771.0,3145.8232,2949.3152,544523.6679999995
2017-08-07,17,12,4659.0,5336.995,5220.9487,540659.7116999999
2017-07-31,24,3,3926.0,3731.5427,3983.2788,538562.791
2017-07-23,39,12,5567.516,5704.0317,5527.6924,538334.8138236012
2017-07-23,45,7,3894.0,3461.5798,3599.3958,536655.5039999993
2017-08-01,36,12,6013.617,4275.804,4364.809,535241.9810850006
2017-08-13,44,8,2943.0,2662.8147,2844.6482,535135.9905000005
2017-08-13,41,3,2802.0,2605.1895,2796.1384,535038.8177999997
2017-08-05,53,3,2533.0,3124.4536,2913.342,534745.6827999993
2017-07-30,47,30,7812.475,8125.08,7568.1,533045.1692499965
2017-07-25,48,3,3678.0,3478.6594,3622.3271,528409.8005999998
2017-08-07,39,3,3491.0,3804.1467,3653.0293,527550.8433999987
2017-08-03,22,12,3066.0,2566.087,2737.9963,527073.9137999995
2017-07-23,9,3,3987.0,4341.2134,4209.538,524989.8198000004
2017-07-23,47,7,3604.0,3206.3308,3351.1082,521777.74959999986
2017-08-01,9,30,2470.461,2246.141,2457.2524,521542.4803553994
2017-07-27,45,12,8061.0,7466.9785,7531.443,519648.3345000008
2017-07-26,37,12,4125.0,3706.3767,3831.9204,517867.76250000065
2017-08-07,34,3,2671.0,2898.1711,2704.332,517744.23610000045
2017-07-20,40,3,4998.0,3824.672,3928.1511,517188.5417999998
2017-08-10,2,12,2780.0,3148.755,2963.0303,516314.66600000055
2017-08-04,21,3,3541.0,2532.746,2678.1196,514767.9175999998
2017-08-12,35,12,2444.0,1957.3425,2166.0674,510123.65559999994
2017-07-20,49,3,5815.0,6121.237,6033.7466,508756.6759999981
2017-07-23,8,12,6063.0,6504.444,6420.6157,508250.98290000064
2017-08-03,9,12,7753.242,7428.855,7494.2285,506856.56588700484
2017-08-05,21,3,4593.0,4962.677,4852.5,506042.9609999985
2017-08-06,48,7,3266.0,3849.224,3694.3147,505933.7738000008
2017-07-29,14,7,3409.0,1497.5708,1645.7429,505118.6889000004
2017-08-08,11,3,4858.0,3727.0806,3830.8335,504031.588200002
2017-08-02,39,3,2993.0,4465.626,4297.298,503805.7040000013
2017-08-04,30,12,1513.0,2565.0537,2232.1572,503672.4044999997
2017-08-08,17,3,2994.0,2455.586,2623.084,501489.0120000001
2017-08-14,50,12,6041.0,6140.8955,6057.9863,500854.4772000003
2017-07-28,33,3,1384.0,1947.3185,1585.9246,500169.15760000004
2017-08-10,7,12,3080.0,3372.8044,3210.5396,499775.5839999997
2017-08-15,30,3,4052.0,1226.4596,1349.6848,499308.5103999991
2017-07-23,17,12,5712.0,5352.526,5439.8804,498968.3328000009
2017-07-26,35,12,2123.0,2695.7185,2460.999,498309.49850000034
2017-07-30,1,12,1086.0,1572.873,1114.2994,498010.9296
2017-08-02,6,30,4079.749,3493.5295,3615.4573,497434.8201221996
2017-08-15,8,30,3939.392,3727.728,3853.622,495945.81644799915
2017-07-30,23,3,2187.0,2514.1455,2288.0728,494420.9949000004
2017-07-27,31,12,4061.227,3153.5754,3274.552,491313.4342882
2017-07-29,12,7,2641.0,1002.6356,1188.4318,490687.7642000001
2017-07-30,33,12,4356.0,4731.393,4093.127,490137.1199999999
2017-07-22,49,30,7409.496,7936.0537,7869.939,489876.605191201
2017-08-04,54,12,3007.0,3219.84,3057.3232,488688.01760000107
2017-07-25,27,12,3945.0,3689.9255,3813.779,488602.05750000064
2017-07-30,39,3,4329.0,4933.376,4820.8667,487052.7597000026
2017-08-15,20,12,4792.93,5703.602,5602.17,486156.4757599989
2017-07-19,11,12,6588.984,5799.629,5873.102,484112.42143199965
2017-08-11,28,12,5148.172,3547.9277,3641.9111,483842.70834479854
