date,store_nbr,family,sales,prediction_nb11,weighted_abs_error_nb11
2017-08-12,52,3,4388.0,5348.3394,4213969.287199999
2017-08-08,9,12,5939.219,6644.933,4191389.9973659995
2017-07-30,40,12,6297.0,6962.4087,4190078.5838999995
2017-07-23,38,3,3094.0,4446.3716,4184237.730400001
2017-08-12,6,12,4027.0,5054.6455,4138328.4284999985
2017-07-22,39,12,4872.016,5720.597,4134300.209296
2017-08-03,39,7,2930.0,4340.958,4134106.939999999
2017-08-04,46,3,5329.0,6101.6724,4117571.219600002
2017-07-22,3,3,11080.0,10708.881,4111998.5200000065
2017-08-01,36,3,4359.0,3416.6016,4107914.6256000004
2017-08-09,47,3,6389.0,7031.8525,4107184.6224999996
2017-08-15,30,12,3306.0,2068.0261,4092741.7134
2017-08-05,31,12,5785.695,6492.158,4087379.4467850034
2017-08-04,50,3,3698.0,4802.7803,4085477.5494000013
2017-08-14,20,12,6295.133,5646.233,4084911.8036999977
2017-07-28,46,3,6318.0,5671.8013,4082683.3865999994
2017-07-24,46,8,2788.0,1325.4537,4077579.0844
2017-07-28,11,3,4940.0,4115.2812,4074110.871999998
2017-08-12,8,3,4355.0,5289.668,4070479.1399999987
2017-08-01,49,30,8002.368,7494.17,4066787.412864003
2017-08-08,44,12,8201.0,7705.824,4060938.376000003
2017-07-28,50,3,5287.0,4519.178,4059474.914000001
2017-08-02,7,30,7296.731,6740.413,4059302.7964580012
2017-07-30,50,3,7726.0,7201.138,4055083.812000001
2017-08-15,44,3,7351.0,7902.0757,4050957.4707000023
2017-07-23,54,3,8113.0,7615.1396,4039141.4251999967
2017-07-23,28,12,5176.313,5955.487,4033248.505462
2017-08-12,11,12,6205.758,6855.5073,4032186.9164694026
2017-07-29,34,12,5467.102,4732.079,4018445.7133460008
2017-08-10,22,12,3444.0,2277.6377,4016951.761199999
2017-08-02,40,12,6877.0,6294.282,4007351.685999999
2017-07-21,49,12,7499.0,8031.099,3990210.401000001
2017-07-28,44,30,8225.915,8710.774,3988408.9209849886
2017-08-01,33,12,4725.0,3881.46,3985726.5
2017-08-12,47,30,5581.772,6293.5103,3972760.9142676
2017-07-21,45,3,9610.0,9197.992,3959396.879999998
2017-08-11,49,12,7680.0,7164.8384,3956441.088000003
2017-07-23,45,30,9144.462,8713.22,3943476.0818040017
2017-07-24,29,12,4389.43,3493.7708,3931433.3622560026
2017-08-08,44,3,6967.0,7530.5874,3926513.4158000024
2017-08-07,3,3,7610.0,8124.1294,3912524.7339999983
2017-08-02,39,3,2993.0,4297.298,3903763.9139999994
2017-07-29,48,12,11261.0,10914.521,3901700.018999993
2017-07-25,45,12,9052.0,8620.996,3901448.2080000076
2017-08-14,44,30,8735.741,8290.328,3891012.606033004
2017-08-15,20,12,4792.93,5602.17,3878630.673199999
2017-07-28,3,12,8176.0,7702.4214,3871978.6335999984
2017-08-11,51,30,5941.01,5290.453,3864965.6425699987
2017-07-24,42,3,3792.0,2773.9614,3860402.3711999995
2017-07-19,38,3,2296.0,3976.5964,3858649.3343999996
2017-07-19,42,3,3581.0,2508.1794,3841770.5686
2017-07-19,6,12,4974.0,4201.71,3841370.46
2017-08-02,36,3,4503.0,3650.8901,3837050.8796999995
2017-07-29,12,7,2641.0,1188.4318,3836232.6162
2017-08-10,11,3,4596.0,3761.7278,3834315.0311999996
2017-08-11,41,12,3970.0,3004.3845,3833493.5349999997
2017-08-13,44,30,11201.803,10859.735,3831778.3486039923
2017-07-22,28,12,3871.336,4860.5244,3829480.6637024013
2017-08-12,49,3,6667.0,7240.7637,3825282.587900003
2017-07-23,24,12,3408.0,4523.412,3801324.096000001
2017-08-14,47,30,5660.061,4988.4624,3801289.0435145963
2017-07-19,49,12,7949.0,7470.96,3799939.9599999995
2017-07-31,49,3,6792.0,7351.4204,3799583.3567999997
2017-08-03,44,3,7396.0,7908.948,3793763.408000002
2017-08-12,40,3,4682.0,5492.01,3792466.820000001
2017-08-07,44,3,8254.0,8711.766,3778400.563999997
2017-07-21,49,3,6651.0,7218.4604,3774179.1203999994
2017-08-02,42,3,2957.0,4228.8267,3760791.551899999
2017-07-21,48,12,7583.0,7087.176,3759833.391999997
2017-07-29,6,12,6050.0,5429.027,3756886.65
2017-08-06,31,12,6324.0,6916.5254,3747130.629600003
2017-08-14,39,12,5761.375,5111.7964,3742465.906574999
2017-07-27,16,7,2206.0,509.8144,3741785.4336
2017-07-27,10,7,2212.0,522.8475,3736405.3300000005
2017-07-26,42,3,3692.0,2680.7605,3733496.2340000006
2017-08-06,11,3,5371.0,6065.598,3730685.8579999995
2017-07-30,36,12,5298.992,4595.208,3729345.785728003
2017-08-01,28,30,3717.265,2715.0125,3725638.1394125
2017-08-06,4,12,5154.0,4431.8325,3722051.2949999976
2017-08-11,47,30,5680.758,5027.3906,3711622.0844892003
2017-08-12,21,12,4361.945,5211.583,3706074.2259099996
2017-08-03,30,12,3520.0,2468.8235,3700141.2800000003
2017-07-26,40,3,4032.0,3117.9028,3685639.9104000004
2017-08-06,3,12,9668.0,10048.184,3675618.911999993
2017-07-24,44,12,9370.0,8977.981,3673218.030000002
2017-08-11,21,12,4322.703,3476.601,3657447.6537060016
2017-07-23,50,3,7350.0,6852.5645,3656150.924999997
2017-07-21,3,30,7023.555,7542.88,3647507.700374999
2017-07-24,6,12,5252.0,4557.6807,3646564.9636000004
2017-07-28,47,3,8922.0,8513.755,3642361.890000007
2017-07-23,3,12,9701.0,10076.432,3642065.832000007
2017-07-31,51,12,5501.0,6162.2466,3637517.5466000023
2017-08-15,3,30,7265.289,6765.6553,3629983.2246392956
2017-07-26,45,30,7392.192,7882.9385,3627692.3513280014
2017-08-08,21,3,4133.0,3256.5955,3622179.7985000005
2017-07-31,40,7,1629.0,3852.5093,3622096.6497000004
2017-07-26,45,3,7501.0,7983.6357,3620250.3856999986
2017-07-29,20,12,7476.875,6993.675,3612825.9999999986
2017-08-12,54,3,1827.0,3802.628,3609472.356
2017-08-11,36,3,4643.0,3867.2095,3601995.2915000003
2017-08-02,11,3,5351.0,4679.0034,3595853.806600002
2017-08-11,11,3,5182.0,4488.2437,3595045.1466
2017-07-21,50,12,5917.0,6523.941,3591269.896999999
2017-07-28,19,3,3306.0,2221.7737,3584452.1477999995
2017-08-02,32,7,2598.0,1218.6754,3583485.3107999996
2017-08-11,9,12,5882.578,5274.9424,3574463.8125768034
2017-08-13,39,12,4392.07,5204.6484,3568901.2132880013
2017-07-24,21,3,3650.0,2672.5002,3567874.27
2017-08-06,43,12,6556.031,6012.3184,3564596.660690599
2017-07-25,37,12,4365.0,3549.314,3560469.3900000006
2017-07-23,48,3,8574.0,8989.196,3559890.5039999993
2017-07-25,22,12,3242.0,2144.0151,3559667.0458
2017-08-01,49,12,9366.0,8987.605,3544047.570000004
2017-07-25,46,3,4500.0,5287.123,3542053.499999998
2017-07-31,39,12,6493.766,5950.4946,3527877.3460923973
2017-07-27,47,3,5787.0,6396.5093,3527230.319099998
2017-08-02,24,30,6222.76,5656.0337,3526601.7505880017
2017-08-13,9,12,6711.156,7236.3267,3524502.494329198
2017-08-09,45,12,9345.0,8967.936,3523663.080000003
2017-07-27,34,12,3830.203,2913.4097,3511504.448039899
2017-07-28,44,12,9344.0,9719.329,3507074.175999997
2017-07-31,52,12,6030.0,6611.063,3503809.8900000006
2017-07-22,44,12,12455.0,12735.621,3495134.55499999
2017-08-06,21,3,5083.0,5769.753,3490765.4989999984
2017-08-01,18,12,4378.32,3581.836,3487261.8268799996
2017-08-14,47,3,7058.0,7551.9023,3485962.433399998
2017-08-11,3,12,7727.0,7277.724,3471555.651999999
2017-07-28,12,7,2246.0,700.5511,3471078.2293999996
2017-07-31,28,12,5370.203,6014.609,3460591.034418
2017-07-22,54,3,3065.0,4192.145,3454699.425000001
2017-08-05,36,12,4238.93,5053.363,3452324.4766900004
2017-07-24,27,30,3369.566,2345.2842,3451385.127698799
2017-07-31,47,3,9051.0,8669.711,3451046.739000006
2017-08-05,8,3,6347.0,5803.429,3450045.1369999996
2017-07-31,9,7,2858.0,1650.8866,3449930.0971999997
2017-08-06,45,30,8227.434,8646.053,3444160.1936460044
2017-08-15,32,12,3013.0,1872.9529,3434961.9123
2017-07-31,20,12,6277.477,6824.283,3432562.088462003
2017-07-31,10,7,2577.0,1246.117,3429685.491
2017-07-31,9,12,7676.711,7230.4697,3425665.496364305
2017-07-21,37,3,4129.0,3300.8328,3419502.3687999994
2017-08-09,46,12,6995.0,7483.4883,3416975.6585
2017-07-23,35,12,3231.0,2173.6543,3416283.9566999995
2017-07-22,49,30,7409.496,7869.939,3411650.5667280015
2017-07-31,40,3,4684.0,5412.0938,3410391.3591999984
2017-08-02,46,3,5959.0,6529.93,3402171.8700000015
2017-07-31,39,7,4572.0,3827.948,3401805.7440000004
2017-07-26,7,30,6437.335,6964.6978,3394811.0101379994
2017-07-24,40,12,4626.0,5358.22,3387249.720000001
2017-08-09,52,12,5783.0,5197.866,3383829.9220000003
2017-08-15,45,3,6805.0,7301.201,3376647.805
2017-08-05,3,30,8418.8545,8819.762,3375181.9104587594
2017-08-14,43,3,5794.0,5211.6367,3374212.9602
2017-08-11,29,3,3695.0,2782.4302,3371945.411000001
2017-08-04,43,12,5389.0,4764.493,3365468.222999998
2017-08-15,29,12,4566.328,3832.647,3350228.0933680027
2017-07-20,50,12,6009.0,5452.375,3344759.625
2017-07-25,9,12,5481.672,4871.58,3344324.233823998
2017-07-27,39,3,2774.0,3976.421,3335515.8539999994
2017-08-06,8,12,5827.0,6399.2876,3334719.845199998
2017-08-05,38,12,4335.0,5103.191,3330107.984999999
2017-07-23,44,3,14396.0,14626.962,3324928.951999993
2017-08-12,3,30,7249.289,7706.7827,3316504.0469792997
2017-08-03,39,12,5038.016,5696.1934,3315908.272038402
2017-08-01,45,30,5768.652,6342.3564,3309501.034468798
2017-08-06,52,30,4943.119,5610.9155,3300997.567283502
2017-07-19,47,12,9060.0,8697.837,3281196.780000004
2017-07-29,41,12,4509.0,5234.997,3273520.473000001
2017-07-24,54,3,3868.0,3021.7466,3273308.1512
2017-08-08,29,3,3681.0,2795.7505,3258603.4094999996
2017-08-03,49,3,4943.0,5601.7466,3256184.443800002
2017-08-01,26,12,3132.0,2093.1284,3253745.8512
2017-08-07,21,12,4282.367,5041.7275,3251860.3463034993
2017-07-30,50,12,9210.0,9562.947,3250641.870000001
2017-08-07,45,30,5458.487,6053.8853,3249973.880372099
2017-08-07,9,3,4597.0,3890.3396,3248517.858800001
2017-08-15,14,12,3789.0,2932.917,3243698.487
2017-07-31,27,12,4395.0,5132.895,3243048.525000002
2017-07-24,47,3,7503.0,7934.906,3240590.7179999994
2017-08-02,9,12,8357.344,7969.611,3240418.0611519935
2017-07-19,24,12,4800.0,4127.67,3227183.9999999995
2017-08-06,47,30,8054.336,7654.4214,3221046.5597056006
2017-07-29,52,30,6185.649,5666.8496,3209110.989810605
2017-08-07,3,30,7237.474,7680.2075,3204272.195179002
2017-08-06,20,12,9520.352,9856.334,3198666.905664
2017-08-01,9,3,4817.0,4152.978,3198593.9739999995
2017-07-27,31,12,4061.227,3274.552,3194865.7502249987
2017-07-24,3,30,7673.989,7258.6226,3187517.184569599
2017-07-28,36,3,3574.0,2682.412,3186535.5120000006
2017-08-02,17,12,4416.0,5137.2524,3185050.5984000014
2017-07-29,49,3,8684.0,8318.105,3177432.180000004
2017-07-23,14,12,3132.0,2118.5293,3174190.2323999996
2017-08-02,14,3,2743.0,1586.1727,3173177.2838999997
2017-07-26,16,12,2984.0,1921.4565,3170629.804
2017-08-02,40,3,5640.0,5077.9697,3169850.892000002
2017-07-20,47,30,4969.703,4332.8574,3164933.488856803
2017-08-09,36,3,4250.0,3505.9773,3162096.475
2017-07-26,47,12,8963.0,8611.3545,3151798.6165000047
2017-08-02,48,3,5101.0,5716.3994,3139152.3394000013
2017-08-15,11,5,2080.0,578.73193,3122637.5856000003
2017-08-01,37,3,3084.0,4094.9834,3117872.8056
2017-08-03,44,30,7084.905,7524.7827,3116491.7161185
2017-08-01,21,7,3399.0,2486.6929,3100931.8329
2017-08-09,20,12,4300.844,5020.7607,3096249.419694799
2017-07-31,40,12,6231.0,6725.48,3081104.879999997
2017-07-23,40,3,3983.0,4752.199,3063719.6169999987
2017-07-31,39,3,3569.0,4425.3423,3056285.6687000007
2017-08-04,21,3,3541.0,2678.1196,3055459.4964
2017-08-10,47,3,6281.0,5795.665,3048389.1350000002
2017-08-07,36,12,3617.219,4452.5435,3021551.652565499
2017-08-01,46,3,6643.0,7097.365,3018346.6949999984
2017-08-10,20,12,4944.68,4334.503,3017130.008360003
2017-07-30,38,12,5668.0,5135.8037,3016488.628399998
2017-07-23,29,3,2923.0,3947.8262,2995566.9825999998
2017-08-07,31,12,4434.734,5109.812,2993791.359251998
2017-07-25,40,12,4905.0,4295.664,2988793.080000001
2017-08-03,40,12,5283.0,5848.1675,2985779.9024999975
2017-08-12,36,12,3351.563,4242.0435,2984501.496021499
2017-08-08,36,3,4079.0,3348.209,2980896.4890000005
2017-08-06,29,3,5537.0,4999.7505,2974750.4814999993
2017-08-14,51,30,4516.358,5174.9956,2974643.1938608
2017-07-21,3,12,8306.0,7948.76,2967235.439999998
2017-07-19,8,12,5291.0,4732.2144,2956534.609600001
2017-08-04,44,30,8396.099,8747.9,2953756.0242989957
2017-07-29,54,3,2622.0,3745.7632,2946507.1103999997
2017-08-04,11,12,8876.523,8545.154,2941404.549986989
2017-08-02,54,12,2445.0,3645.8433,2936061.8685
2017-07-31,12,7,2864.0,1843.0073,2924123.0928
2017-07-30,38,3,3098.0,4039.7417,2917515.7866
2017-08-09,8,30,5887.48,6381.855,2910622.925
2017-08-13,49,12,7655.0,8034.1333,2902265.411500003
2017-08-05,4,12,3680.0,4464.379,2886514.7199999997
2017-07-28,43,3,4020.0,4737.366,2883811.32
2017-07-28,14,12,3393.0,2544.0586,2880458.1702000005
2017-08-06,53,3,3844.0,3094.9778,2879241.3367999997
2017-08-11,21,3,3568.0,2763.3228,2871088.2496
2017-07-27,30,7,1898.0,385.5142,2870698.0483999997
2017-07-31,54,12,4536.0,3905.3306,2860716.398400001
2017-08-12,54,12,4161.0,3473.6694,2859982.626599999
2017-08-03,43,3,3784.0,4537.8657,2852627.808800001
2017-08-15,51,30,5031.19,4465.6626,2845275.7996059996
2017-07-19,17,12,4398.0,3751.46,2843482.92
2017-08-05,20,7,1852.0,3386.7427,2842343.4804
2017-08-03,21,12,3795.367,4543.6196,2839893.225704199
2017-07-28,10,7,2291.0,1052.3728,2837694.9151999997
2017-08-09,21,12,3061.906,3985.0764,2826660.9867824
2017-08-14,3,3,7859.0,7499.332,2826630.8119999976
2017-08-02,48,12,9945.0,9660.793,2826438.6150000035
2017-08-05,21,12,5655.211,6154.0034,2820776.2671963964
2017-07-31,11,3,3903.0,4624.938,2817724.0140000004
2017-08-05,4,3,2500.0,3621.9424,2804856.0
2017-07-30,34,12,4913.039,4342.207,2804519.878447997
2017-07-21,41,3,2245.0,3492.8384,2801397.208
2017-07-30,6,3,5809.0,5326.866,2800716.406
2017-08-12,8,12,4734.0,5325.1357,2798436.403799999
2017-08-14,9,12,5860.789,6338.09,2797360.4504890023
2017-08-08,3,3,6704.0,7121.036,2795809.3440000005
2017-08-12,27,12,3540.0,4327.953,2789353.6200000015
2017-08-13,49,30,7489.186,7861.471,2788111.610009999
2017-08-12,6,3,2843.0,3823.3057,2787009.1051
2017-07-25,9,3,3345.0,2512.1365,2785928.4074999997
2017-07-23,27,3,4491.0,5110.345,2781478.395000001
2017-08-08,51,12,3922.0,4629.6455,2775385.6509999987
2017-08-06,46,7,3153.0,4031.9,2771171.7
2017-07-23,52,3,6604.0,6184.38,2771170.479999999
2017-08-01,14,12,3165.0,4038.6519,2765108.2634999994
2017-07-19,49,3,6452.0,6023.4634,2764918.143200002
2017-08-04,39,7,1488.0,3343.473,2760943.824
2017-07-23,46,7,4127.0,3458.3079,2759692.2967000008
2017-07-19,47,3,7526.0,7159.6274,2757320.1875999975
2017-07-27,3,30,5966.548,5504.692,2755685.9930879986
2017-07-21,41,7,2310.0,1117.8074,2753964.9060000004
2017-07-22,37,3,3250.0,4096.873,2752337.2499999986
2017-07-22,47,12,11765.0,11998.695,2749421.6749999966
2017-08-12,8,30,4231.329,4880.45,2746644.5118090003
2017-08-05,2,12,3929.0,4626.1714,2739186.4306000005
2017-07-21,20,12,4055.711,4729.2285,2731592.3334425013
2017-07-27,3,12,6332.0,5900.694,2731029.5919999974
2017-08-06,19,12,3069.0,3956.2717,2723036.8472999996
2017-08-12,29,3,2929.0,3858.1812,2721571.7347999997
2017-08-07,28,12,3864.461,4566.188,2711796.624147001
2017-08-01,22,12,2792.0,3759.5083,2701283.1736
2017-07-19,51,12,5862.0,5401.3486,2700338.5067999987
2017-07-27,41,7,2386.0,1255.7124,2696866.2136000004
2017-07-28,36,12,3923.195,3236.915,2692410.264600001
2017-07-29,31,3,4201.0,3561.1965,2687814.5035
2017-08-13,11,12,6471.547,6886.8374,2687571.342248805
2017-08-02,46,12,10701.0,10450.611,2679412.6889999914
2017-08-09,7,30,6383.816,6803.473,2679013.071112001
2017-08-13,48,3,5967.0,6415.386,2675519.2620000024
2017-07-28,17,3,3389.0,2599.9666,2674034.1925999993
2017-08-12,41,12,3631.0,4366.447,2670408.0570000005
2017-08-05,22,12,2466.0,3548.776,2670125.6159999995
2017-08-13,9,3,3752.0,4460.335,2657672.92
2017-08-13,3,12,7749.0,8091.914,2657240.5859999983
2017-07-30,49,12,9009.0,9303.813,2655970.3170000007
2017-08-12,31,12,4703.273,5267.3545,2653029.288749501
2017-07-30,39,12,6393.82,5979.4497,2649409.111545997
2017-07-22,31,3,2491.0,3552.1548,2643336.6067999997
2017-08-05,50,3,6153.0,5723.419,2643211.8930000006
2017-08-09,8,3,4476.0,3886.0752,2640503.404799999
2017-07-30,43,3,6338.0,5921.949,2636931.238000002
2017-07-25,44,30,6774.872,7163.7363,2634505.8578695953
2017-08-15,51,12,4756.0,4202.3516,2633151.7904000003
2017-08-03,29,3,3537.0,2793.0981,2631181.0202999995
2017-08-07,17,12,4659.0,5220.9487,2618118.9932999997
2017-08-10,49,30,5753.989,5299.1836,2616945.268740596
2017-08-03,9,3,3944.0,3280.688,2616102.5279999995
2017-07-30,42,12,3619.0,4337.32,2599600.079999999
2017-07-21,42,3,3443.0,2688.4365,2597962.130500001
2017-07-28,37,3,3823.0,3144.4326,2594163.1701999996
2017-08-07,50,12,6896.0,6519.839,2594006.2560000005
2017-07-20,24,3,3755.0,3064.2131,2593904.8095000004
2017-08-05,28,12,5219.359,5714.4805,2584216.8571184967
2017-07-27,30,3,2262.0,1123.0952,2576202.6576
2017-08-07,20,3,3356.0,4121.871,2570263.0760000004
2017-08-01,3,30,7382.047,7033.9126,2569944.503116799
2017-08-06,42,3,2787.0,3707.1333,2564411.5071
2017-08-13,34,12,4523.289,3956.3865,2564263.8423224986
2017-08-02,38,12,4859.0,4331.3184,2564004.8943999996
2017-08-13,33,3,2090.0,3316.6655,2563730.895
2017-07-23,6,12,6702.0,6319.7646,2561741.650799997
2017-08-15,44,30,7239.617,7593.432,2561485.088854997
2017-08-09,40,12,4848.0,5374.9414,2554611.9071999984
2017-07-29,31,7,2691.0,1742.0114,2553728.3225999996
2017-08-03,31,12,4201.711,4807.549,2545556.188817999
2017-08-01,28,3,4502.0,3936.8835,2544154.4830000005
2017-07-31,53,12,3300.0,4070.9111,2544006.6299999994
2017-08-03,20,3,4096.0,3475.4314,2541848.9856000002
2017-08-02,52,3,5237.0,4752.374,2537986.362000001
2017-08-11,36,12,4204.633,3601.0554,2537822.295020798
2017-08-11,19,3,3177.0,2378.3794,2537217.646200001
2017-07-25,3,30,6066.472,6484.167,2533935.0220400034
2017-08-01,29,3,4187.0,3582.983,2529019.178999999
2017-07-23,11,3,4233.0,4830.1733,2527834.5789000015
2017-08-10,50,3,3863.0,3208.7798,2527252.6326000006
2017-08-11,35,3,2394.0,1338.7645,2526233.787
2017-08-06,38,3,2388.0,3445.3855,2525036.5739999996
2017-08-12,29,12,3924.672,4566.8823,2520464.782521601
2017-08-10,52,30,4129.067,3519.672,2516232.784465
2017-07-24,19,12,3817.0,3158.1873,2514688.0758999996
2017-07-31,8,12,4865.0,5381.609,2513302.785000002
2017-08-04,41,12,3067.0,3883.9106,2505464.8102000006
2017-07-25,39,12,5018.961,4519.838,2505078.8712030025
2017-08-07,39,12,5563.125,6012.9863,2502634.6445624977
2017-08-05,17,12,5121.0,5609.424,2501219.304
2017-07-19,30,12,2657.0,1715.912,2500470.816
2017-08-13,49,3,7178.0,7526.3276,2500295.5127999973
2017-08-14,46,12,7570.0,7899.412,2493648.840000002
2017-07-23,49,3,9427.0,9162.518,2493271.814
2017-08-01,43,3,5396.0,4934.4927,2490293.390800001
2017-08-01,39,7,3883.0,3241.8728,2489496.9176
2017-08-01,4,12,4182.0,3586.9485,2488505.373
2017-07-25,51,3,4597.0,4055.7712,2488028.7935999995
2017-08-03,41,12,3257.0,4019.7622,2484316.4854000006
2017-07-19,38,12,3998.0,3377.1587,2482123.5174000002
2017-07-23,47,30,8120.106,7814.4746,2481759.3649284015
2017-07-28,38,12,4020.0,3402.883,2480810.340000001
2017-08-04,17,12,3833.0,4480.1113,2480377.612899998
2017-07-19,52,12,5763.0,5332.6416,2480155.4592000004
2017-07-31,42,3,2615.0,3562.5933,2477956.4795
2017-07-24,3,12,7794.0,7476.221,2476769.5260000033
2017-07-23,44,7,4047.0,3436.287,2471555.511000001
2017-08-13,36,3,4570.0,4029.387,2470601.409999999
2017-07-24,50,12,6628.0,6255.8374,2466693.7127999975
2017-07-26,46,3,4419.0,4976.8,2464918.2000000007
2017-07-28,20,12,4835.109,4325.6245,2463413.0913105025
2017-08-08,21,12,4643.313,4113.3086,2460976.320577199
2017-08-13,47,3,10279.0,10039.706,2459703.0259999987
2017-08-13,51,30,5988.546,5578.119,2457860.9691420035
2017-08-05,33,12,3169.0,3943.8376,2455460.3543999996
2017-07-30,24,30,3616.167,2939.1438,2448228.9540744005
2017-08-13,51,12,5942.0,5530.186,2446998.788000002
2017-08-10,48,12,5522.0,5079.016,2446157.648000002
2017-07-28,2,12,4190.0,3607.8289,2439296.909
2017-07-19,31,3,1984.0,3213.2986,2438928.4224
2017-08-14,51,12,4227.0,4800.384,2423694.168
2017-08-05,39,7,1717.0,3125.4758,2418352.9486000002
2017-07-30,8,30,6073.351,5675.243,2417849.619907995
2017-07-27,50,3,3931.0,3316.4253,2415893.1457000007
2017-08-11,29,12,3915.594,3298.7542,2415294.219841201
2017-07-19,46,12,7649.0,7334.3984,2406387.6383999996
2017-07-23,49,12,9588.0,9337.032,2406281.1840000073
2017-08-11,27,30,2945.907,2129.2568,2405775.5407314003
2017-08-09,45,3,6975.0,7319.2637,2401239.307500003
2017-08-11,51,28,1081.482,3301.5842,2401000.5674603996
2017-07-24,49,12,7767.0,8076.0635,2400496.2045000014
2017-07-26,54,3,1657.0,3105.4702,2400115.1214000005
2017-08-02,31,12,5538.664,5105.957,2396618.6834479966
2017-07-28,19,12,3551.0,2877.0562,2393174.4338
2017-07-22,42,3,3205.0,3951.425,2392292.1250000005
2017-07-21,28,12,2813.398,3663.1716,2390751.3466928
2017-08-13,28,3,5036.0,5510.7173,2390676.322800001
2017-08-15,34,12,4552.07,4028.3464,2384026.487851999
2017-07-26,43,3,3729.0,4368.0225,2382914.9025000003
2017-08-05,9,3,4346.0,4893.4116,2379050.8136000014
2017-08-03,52,12,5327.0,4880.5625,2378172.5625
2017-07-30,31,3,5095.0,4628.307,2377800.835000001
2017-08-11,46,30,3204.442,2463.273,2375033.0726979994
2017-08-14,49,3,6154.0,6539.5645,2372763.9330000025
2017-07-20,44,12,7943.0,7644.5874,2370291.281799997
2017-08-06,9,3,5732.0,5319.2686,2365776.3847999983
2017-07-29,32,3,2139.0,1034.0156,2363561.6316
2017-08-03,41,3,1518.0,3072.7415,2360097.597
2017-07-30,54,12,5226.0,4774.7236,2358370.466399999
