date,store_nbr,family,sales,prediction_nb9,prediction_nb11,weighted_abs_error_nb9,weighted_abs_error_nb11
2017-08-06,11,12,9488.242,8896.904,10075.315,5610758.047795998,5570290.695666003
2017-07-25,43,3,5915.0,4897.299,4976.6826,6019701.415,5550147.420999999
2017-08-09,52,30,7873.919,7014.406,7169.13,6767735.741446999,5549451.498090998
2017-07-31,46,3,5976.0,6501.9517,6904.1094,3143087.3591999975,5546381.774400001
2017-08-04,4,12,4501.0,3295.2627,3272.3608,5427023.587299999,5530105.0392
2017-08-12,51,3,4137.0,5579.0806,5472.549,5965887.442200001,5525166.2129999995
2017-07-24,47,7,3694.0,2300.7148,2207.1824,5146795.5287999995,5492304.214399999
2017-08-04,44,12,9346.0,9668.545,9933.389,3014505.5700000008,5489737.593999993
2017-07-31,50,3,4483.0,4589.981,5707.2856,479595.8229999989,5488472.344800001
2017-07-19,37,3,4245.0,2873.4963,2954.642,5822033.206500001,5477569.710000001
2017-07-23,46,3,10253.0,11215.603,10787.188,9869568.558999991,5477029.564000001
2017-08-12,51,30,4384.728,5548.1587,5626.917,5101327.166349599,5446660.889592001
2017-07-28,8,3,5354.0,4422.0503,4337.0947,4989658.6938000005,5444510.976200002
2017-08-01,20,12,7641.75,6923.283,6931.547,5490345.197249997,5427193.775250004
2017-07-23,50,12,9340.0,8682.967,8759.502,6136688.219999995,5421851.319999997
2017-08-02,50,12,7970.0,7190.983,7292.9526,6208765.489999998,5396067.778000003
2017-08-15,54,3,4332.0,3963.8467,3087.9988,1594840.0955999997,5389013.198400001
2017-08-02,14,12,4439.0,3241.8938,3226.62,5313954.421800001,5381754.82
2017-07-24,51,3,5260.0,4132.6934,4237.7285,5929632.715999999,5377148.089999999
2017-07-29,47,3,12405.0,12358.388,11971.576,578221.8599999897,5376624.720000011
2017-07-30,52,3,5867.0,7368.6567,6779.8906,8810219.858899998,5355929.150199998
2017-07-20,40,3,4998.0,3824.672,3928.1511,5864293.344,5347104.8022
2017-07-31,44,12,9934.0,9144.892,10472.125,7838998.872000001,5345733.75
2017-08-04,36,3,4593.0,3422.5286,3431.2983,5375975.140199999,5335695.908100001
2017-08-03,20,12,6725.555,5627.215,5933.2227,7386946.078700001,5328874.4619265
2017-08-03,47,3,6537.0,6899.429,7352.121,2369198.3730000006,5328445.977000001
2017-08-10,11,12,6679.977,6167.139,5882.686,3425746.0447259983,5325885.542307001
2017-08-03,49,30,5354.495,6655.3467,6347.1367,6965403.9233915005,5315095.0194415
2017-08-07,44,30,8041.423,8843.216,8701.262,6447556.671439004,5306044.510897007
2017-08-04,44,3,8620.0,9471.855,9235.011,7342990.099999996,5301394.820000004
2017-07-25,44,3,6862.0,7422.5356,7632.6943,3846395.287200001,5288504.286600001
2017-07-27,40,7,2920.0,1137.6133,1116.0106,5204569.164,5267649.0479999995
2017-08-10,52,12,5377.0,4387.333,4399.167,5321439.459000002,5257808.040999998
2017-08-09,48,12,5635.0,6678.224,6566.5684,5878567.240000001,5249387.934
2017-07-31,46,12,11039.0,8929.704,10563.611,23284518.544000003,5247819.170999992
2017-08-08,39,12,6052.422,4943.091,5186.5654,6714139.349681995,5240529.5346851945
2017-08-12,49,12,7030.0,7336.5005,7774.6934,2154698.5150000006,5235194.602000001
2017-08-05,9,12,8659.883,8524.945,9264.1875,1168547.292254001,5233206.266373501
2017-07-31,3,30,8316.788,7447.354,7687.693,7230898.257992002,5232049.746860002
2017-07-29,20,3,5281.0,4532.7974,4292.5264,3951257.930599998,5220129.081600001
2017-08-11,51,3,5356.0,4551.513,4382.3477,4308832.372,5214881.718799999
2017-07-23,41,7,3381.0,1757.2471,1856.5116,5489908.5549,5154295.2804
2017-07-31,13,7,2930.0,1044.7095,1171.5393,5523901.165,5152289.851000001
2017-07-23,51,3,5141.0,6403.5996,6143.1924,6491024.543599998,5152271.1284
2017-07-28,50,12,7084.0,6278.5728,6358.3315,5705646.2848000005,5140635.653999998
2017-07-27,43,3,4741.0,3372.7554,3658.8213,6486847.6486,5130609.2167
2017-07-19,7,30,6755.075,7267.096,7506.621,3458740.256574998,5076749.595950002
2017-07-30,36,3,4783.0,4017.3484,3724.3438,3662111.6028000005,5063552.604599999
2017-07-28,44,3,10013.0,9259.872,9507.737,7541070.664000006,5059198.419000008
2017-07-23,44,30,13070.116,12106.128,12683.768,12599434.982607992,5049613.176367999
2017-08-04,47,12,10026.0,10409.654,10529.591,3846515.0040000044,5049003.366000003
2017-08-04,31,12,5513.344,4674.3496,4601.448,4625664.7412736025,5027596.340223999
2017-07-28,39,12,5603.711,4341.578,4707.648,7072628.575563,5021278.089793
2017-08-12,50,3,4295.0,5640.5684,5463.723,5779216.278000001,5019665.285
2017-08-11,39,12,3841.18,5303.324,5145.2314,5616358.2899199985,5009096.156651999
2017-08-02,52,30,8154.466,7579.6465,7540.752,4687346.068887005,5004509.946723999
2017-07-21,47,3,9357.0,8701.509,8822.55,6133429.287,5000848.650000007
2017-08-08,11,3,4858.0,3727.0806,3830.8335,5494006.445200001,4989974.856999999
2017-08-01,52,3,5390.0,4389.943,4468.127,5390307.229999999,4968895.469999998
2017-08-05,49,3,7494.0,7648.5967,8156.7656,1158547.6698000005,4966765.406399998
2017-08-06,49,3,8989.0,7650.3843,8437.305,12032816.527300002,4959186.354999998
2017-08-11,27,12,4149.0,2942.4685,2953.9988,5005899.1935,4958059.978800001
2017-08-15,40,7,3112.0,1568.9988,1520.1448,4801819.7343999995,4953853.3824
2017-08-12,39,12,4344.18,4919.184,5484.314,2497920.8767199996,4952947.32012
2017-08-04,39,12,6486.227,5799.3833,5722.635,4455024.151719896,4952831.047383998
2017-08-02,11,12,10013.141,9531.639,9519.269,4821347.417782004,4945209.971951994
2017-08-10,45,12,8044.0,7531.5005,7429.79,4122545.977999999,4940705.24
2017-07-29,19,12,5770.0,5175.787,4915.741,3428609.0099999984,4929074.43
2017-08-14,11,12,7380.539,6345.803,6714.1807,7636909.402703999,4918083.421123699
2017-08-15,9,12,6630.383,5638.4736,5890.3315,6576739.223300197,4906824.884724497
2017-08-10,49,3,5531.0,4538.07,4649.4004,5491895.830000002,4876127.387599997
2017-07-28,21,7,3498.0,1731.2817,2104.3335,6179980.6134,4875045.416999999
2017-07-23,27,12,4874.0,5714.1777,5872.7188,4095026.1098000007,4867755.431199999
2017-08-04,52,12,6638.0,5989.756,5908.947,4303043.671999997,4839453.813999999
2017-07-22,11,12,5738.016,6660.744,6580.18,5294628.027648,4832350.506624004
2017-07-22,30,12,3418.0,2039.9022,2006.8586,4710338.2804,4823281.3052
2017-08-05,48,3,6805.0,7090.8726,7510.3555,1945363.042999998,4799944.177499997
2017-08-07,48,12,8040.0,8302.197,8633.7295,2108063.880000001,4773585.179999996
2017-08-10,34,12,4334.188,3230.2356,3235.4128,4784737.2446512,4762298.286537601
2017-07-19,39,3,2848.0,4605.9097,4519.2754,5006526.8256,4759792.339200001
2017-08-11,3,3,7032.0,7903.625,7707.2915,6129267.0,4748649.828000002
2017-08-02,20,12,5918.594,6403.584,6717.239,2870458.9040599987,4726855.505129998
2017-07-19,11,12,6588.984,5799.629,5873.102,5201047.465320003,4716935.043888004
2017-08-04,20,12,6811.906,5921.469,6122.226,6065573.142921999,4698035.330080002
2017-08-01,45,12,12327.0,11289.859,12707.44,12784837.106999995,4689683.880000006
2017-07-29,49,12,7929.0,8601.165,8519.965,5329596.285000007,4685761.485000001
2017-07-21,38,3,2349.0,5270.36,4341.2896,6862274.64,4679888.2704
2017-08-06,38,12,4010.0,5001.7617,5176.5303,3976964.417,4677786.503000001
2017-08-14,45,30,6380.623,5529.9233,5647.722,5427994.071913094,4676364.977322998
2017-07-20,11,12,5287.484,6331.7944,6166.3228,5521774.531033597,4646846.093579198
2017-07-29,39,3,3896.0,4894.9644,5085.448,3891965.3023999995,4634089.408000002
2017-07-24,48,12,7808.0,7115.48,7214.605,5407196.160000004,4633228.160000004
2017-08-02,44,3,9461.0,9890.184,9949.829,4060509.823999993,4624811.168999997
2017-08-10,25,3,3123.0,1623.8809,1643.0178,4681748.9492999995,4621984.4106
2017-08-13,40,3,3597.0,4671.7856,4880.984,3866003.8032000004,4618490.448000002
2017-07-24,49,30,7814.31,7239.47,7223.996,4491977.960400001,4612896.593340003
2017-08-08,45,12,8693.0,7875.5923,8162.586,7105725.136099998,4610888.901999998
2017-08-13,20,12,7443.273,6477.5547,6824.4375,7188104.947995904,4606161.568591502
2017-08-12,31,3,2757.0,4143.7153,4416.521,3823174.0820999998,4575299.396999999
2017-08-09,3,3,6825.0,7286.602,7495.1787,3150433.649999999,4573969.627500002
2017-07-31,41,12,3547.0,4192.1255,4834.2383,2288260.1485000006,4565834.2501
2017-08-01,39,12,6259.031,6378.6685,6988.0864,748814.8212624989,4563180.349317401
2017-07-26,51,30,7904.551,8285.328,8481.451,3009871.2161269933,4560135.47189999
2017-08-01,29,12,5728.578,4510.4873,4932.89,6977927.586024604,4558160.771664001
2017-07-30,49,30,8746.156,8711.985,8224.995,298864.8966760024,4558155.407116001
2017-07-27,46,12,7063.0,6179.9463,6419.614,6237008.283100002,4544235.318000003
2017-07-28,49,30,6647.662,7419.659,7329.4985,5131975.121013996,4532618.591262996
2017-08-11,48,3,4907.0,4121.1206,3988.8113,3856310.215799999,4505551.9509000005
2017-07-19,51,30,8453.711,7918.125,7923.233,4527689.259645994,4484507.703857993
2017-08-14,45,3,7639.0,8076.8545,8225.959,3344770.525500003,4483779.801000006
2017-08-06,39,12,6337.391,6728.7695,7044.8525,2480318.583493504,4483460.142946502
2017-07-24,29,3,3701.0,2477.2112,2491.4321,4529242.348799999,4476610.7979
2017-07-21,40,3,3459.0,4482.312,4750.238,3539636.2079999996,4466392.242000001
2017-08-07,43,3,5771.0,5193.709,5000.627,3331546.361000001,4445822.582999998
2017-08-07,43,12,5868.57,5066.961,5114.376,4704298.529129997,4426040.282579997
2017-08-05,51,3,6134.0,5501.104,5417.1646,3882184.0639999984,4397068.343599999
2017-07-23,28,3,3950.0,4786.331,5061.6387,3303507.4500000007,4390972.865000002
2017-07-27,50,12,5792.0,5029.563,5035.6167,4416035.103999999,4380972.073600003
2017-07-26,8,30,5890.403,6547.08,6633.1343,3868092.170830998,4374986.677713897
2017-07-25,49,30,5380.885,6165.706,6191.349,4223031.546585,4361013.58064
2017-08-04,45,12,11562.0,10711.605,11185.998,9832266.990000006,4347335.1240000045
2017-08-07,46,12,9189.0,8963.312,9661.816,2073847.0320000008,4344706.224000007
2017-07-22,48,3,6698.0,7363.7256,7345.5396,4459030.068799999,4337220.240800001
2017-08-12,52,30,4250.356,5087.531,5269.6045,3558291.7843000004,4332168.977466002
2017-07-30,46,7,5087.0,4295.2827,4237.21,4027465.9051000015,4322881.7299999995
2017-08-14,7,30,5838.443,5162.0117,5098.8516,3949305.588465901,4318062.232190202
2017-08-10,40,12,5481.0,4271.037,4694.793,6631807.202999999,4309200.567000002
2017-08-15,54,12,4235.0,3007.8767,3218.8623,5196867.175500001,4303343.159500001
2017-08-01,30,7,2544.0,1005.0749,853.1388,3915025.4543999997,4301550.8928000005
2017-08-14,44,12,8318.0,8777.05,8834.398,3818377.899999994,4295398.563999994
2017-07-27,44,3,7400.0,6547.944,6820.4365,6305214.399999997,4288769.900000001
2017-08-12,21,3,2584.0,4353.237,4243.717,4571708.408,4288708.727999999
2017-08-09,49,30,9147.198,9948.057,9615.908,7325615.843082003,4287383.174579992
2017-07-25,51,30,5081.281,4110.8286,4237.917,4931141.341524401,4285369.469283998
2017-07-27,9,12,5172.547,4493.546,4346.7593,3512164.585546996,4271425.690271899
2017-07-23,41,12,6423.0,6108.239,5758.013,2021709.9030000027,4271211.501
2017-07-24,40,3,2744.0,4221.5093,4299.8647,4054285.519199999,4269292.7368
2017-07-27,45,12,8061.0,7466.9785,7531.443,4788407.311499999,4268758.976999998
2017-08-07,52,12,5829.0,5125.9175,5097.1006,4098267.8925000024,4266241.602600002
2017-08-11,51,12,5483.0,4760.255,4707.672,3962810.8349999995,4251123.424000002
2017-08-11,27,3,3480.0,2253.104,2259.1824,4269598.080000001,4248445.248
2017-08-14,39,3,4419.0,3459.8167,3459.4128,4238631.002700001,4240415.8368
2017-07-28,52,3,5304.0,4670.0264,4504.947,3362595.9744000016,4238177.112
2017-07-20,20,12,5058.82,4227.272,4222.212,4206651.653359999,4232249.2825599965
2017-07-29,24,3,4912.0,4036.389,4053.1846,4301001.232,4218501.2447999995
2017-08-12,52,3,4388.0,5296.3594,5348.3394,3985881.0472000013,4213969.287199999
2017-08-08,9,12,5939.219,6824.958,6644.933,5260597.897840997,4191389.9973659995
2017-07-30,40,12,6297.0,8267.685,6962.4087,12409403.444999997,4190078.5838999995
2017-07-23,38,3,3094.0,4224.207,4446.3716,3496860.458000001,4184237.730400001
2017-08-12,6,12,4027.0,4918.449,5054.6455,3589865.1229999983,4138328.4284999985
2017-07-22,39,12,4872.016,5566.0874,5720.597,3381526.9659424033,4134300.209296
2017-08-03,39,7,2930.0,4444.245,4340.958,4436737.85,4134106.939999999
2017-08-04,46,3,5329.0,5788.0054,6101.6724,2446039.7766,4117571.219600002
2017-07-22,3,3,11080.0,10988.809,10708.881,1010396.280000008,4111998.5200000065
2017-08-09,47,3,6389.0,7015.4033,7031.8525,4002090.6836999995,4107184.6224999996
2017-08-15,30,12,3306.0,2040.7262,2068.0261,4182995.1827999996,4092741.7134
2017-08-05,31,12,5785.695,6502.3945,6492.158,4146604.713652503,4087379.4467850034
2017-08-04,50,3,3698.0,4619.48,4802.7803,3407633.039999998,4085477.5494000013
2017-08-14,20,12,6295.133,5828.4604,5646.233,2937766.0844557993,4084911.8036999977
2017-07-28,46,3,6318.0,5742.1216,5671.8013,3638399.7311999975,4082683.3865999994
2017-07-24,46,8,2788.0,1298.2999,1325.4537,4153283.8788,4077579.0844
2017-07-28,11,3,4940.0,4302.819,4115.2812,3147674.139999998,4074110.871999998
2017-08-12,8,3,4355.0,5073.608,5289.668,3129537.840000001,4070479.1399999987
2017-08-01,49,30,8002.368,7245.1807,7494.17,6059291.419526405,4066787.412864003
2017-08-08,44,12,8201.0,7609.594,7705.824,4850120.606,4060938.376000003
2017-07-28,50,3,5287.0,4541.5366,4519.178,3941264.9957999983,4059474.914000001
2017-08-02,7,30,7296.731,6775.442,6740.413,3803705.606258998,4059302.7964580012
2017-07-30,50,3,7726.0,7744.322,7201.138,141555.7720000009,4055083.812000001
2017-08-15,44,3,7351.0,7310.9814,7902.0757,294176.7286000025,4050957.4707000023
2017-07-23,54,3,8113.0,6014.2676,7615.1396,17027015.9612,4039141.4251999967
2017-07-23,28,12,5176.313,5518.888,5955.487,1773275.425974999,4033248.505462
2017-08-12,11,12,6205.758,6144.348,6855.5073,381095.59877999907,4032186.9164694026
2017-07-29,34,12,5467.102,4743.313,4732.079,3957028.2894779984,4018445.7133460008
2017-08-10,22,12,3444.0,2436.355,2277.6377,3470329.38,4016951.761199999
2017-08-02,40,12,6877.0,6082.8037,6294.282,5461687.955099997,4007351.685999999
2017-07-21,49,12,7499.0,7654.6226,8031.099,1167013.8773999978,3990210.401000001
2017-07-28,44,30,8225.915,8688.018,8710.774,3801219.9992449936,3988408.9209849886
2017-08-01,33,12,4725.0,3687.3516,3881.46,4902888.69,3985726.5
2017-08-12,47,30,5581.772,5975.23,6293.5103,2196192.847575998,3972760.9142676
2017-07-21,45,3,9610.0,8840.15,9197.992,7398258.500000004,3959396.879999998
2017-08-11,49,12,7680.0,7539.4155,7164.8384,1079688.9599999995,3956441.088000003
2017-07-23,45,30,9144.462,8330.473,8713.22,7443491.4789179955,3943476.0818040017
2017-07-24,29,12,4389.43,3363.5798,3493.7708,4502897.643386002,3931433.3622560026
2017-08-08,44,3,6967.0,7216.061,7530.5874,1735207.9869999979,3926513.4158000024
2017-08-07,3,3,7610.0,7666.5747,8124.1294,430533.46700000094,3912524.7339999983
2017-08-02,39,3,2993.0,4465.626,4297.298,4407569.618000001,3903763.9139999994
2017-07-29,48,12,11261.0,10750.8955,10914.521,5744286.774499994,3901700.018999993
2017-07-25,45,12,9052.0,8254.128,8620.996,7222337.343999995,3901448.2080000076
2017-08-14,44,30,8735.741,8104.121,8290.328,5517668.730419999,3891012.606033004
2017-08-15,20,12,4792.93,5703.602,5602.17,4364787.148959998,3878630.673199999
2017-07-28,3,12,8176.0,7519.754,7702.4214,5365467.296000001,3871978.6335999984
2017-08-11,51,30,5941.01,5478.1284,5290.453,2749984.214416004,3864965.6425699987
2017-07-24,42,3,3792.0,2714.4036,2773.9614,4086245.5487999995,3860402.3711999995
2017-07-19,38,3,2296.0,2876.7302,3976.5964,1333356.5392,3858649.3343999996
2017-07-19,42,3,3581.0,2484.9082,2508.1794,3925104.7358000004,3841770.5686
2017-07-19,6,12,4974.0,4383.9263,4201.71,2935026.5837999997,3841370.46
2017-08-02,36,3,4503.0,3411.6206,3650.8901,4914481.438199999,3837050.8796999995
2017-07-29,12,7,2641.0,1002.6356,1188.4318,4326920.3804,3836232.6162
2017-08-10,11,3,4596.0,3871.0752,3761.7278,3331754.380799999,3834315.0311999996
2017-08-11,41,12,3970.0,3024.4412,3004.3845,3753868.4359999993,3833493.5349999997
2017-08-13,44,30,11201.803,11092.442,10859.735,1225040.3778830087,3831778.3486039923
2017-07-22,28,12,3871.336,4833.0674,4860.5244,3723185.3911504,3829480.6637024013
2017-08-12,49,3,6667.0,6649.053,7240.7637,119652.64900000078,3825282.587900003
2017-07-23,24,12,3408.0,4853.124,4523.412,4924982.591999999,3801324.096000001
2017-08-14,47,30,5660.061,4961.165,4988.4624,3955793.992655998,3801289.0435145963
2017-07-19,49,12,7949.0,7115.406,7470.96,6626238.706,3799939.9599999995
2017-07-31,49,3,6792.0,7002.331,7351.4204,1428568.152000001,3799583.3567999997
2017-08-03,44,3,7396.0,7728.0205,7908.948,2455623.6179999975,3793763.408000002
2017-08-12,40,3,4682.0,4685.755,5492.01,17580.910000000513,3792466.820000001
2017-08-07,44,3,8254.0,8363.703,8711.766,905488.5619999961,3778400.563999997
2017-07-21,49,3,6651.0,7020.139,7218.4604,2455143.489000001,3774179.1203999994
2017-08-02,42,3,2957.0,3950.1104,4228.8267,2936627.4528,3760791.551899999
2017-07-21,48,12,7583.0,7261.312,7087.176,2439360.1040000007,3759833.391999997
2017-07-29,6,12,6050.0,5521.4824,5429.027,3197531.480000001,3756886.65
2017-08-06,31,12,6324.0,6784.4146,6916.5254,2911661.9304000004,3747130.629600003
2017-08-14,39,12,5761.375,5422.7344,5111.7964,1951035.4868249984,3742465.906574999
2017-07-27,10,7,2212.0,533.05524,522.8475,3713825.80912,3736405.3300000005
2017-07-26,42,3,3692.0,2514.0815,2680.7605,4348875.102000001,3733496.2340000006
2017-08-06,11,3,5371.0,5828.3794,6065.598,2456584.757399999,3730685.8579999995
2017-07-30,36,12,5298.992,5361.8013,4595.208,332825.97822559945,3729345.785728003
2017-08-01,28,30,3717.265,2556.3499,2715.0125,4315429.069201499,3725638.1394125
2017-08-06,4,12,5154.0,4266.603,4431.8325,4573644.137999999,3722051.2949999976
2017-08-11,47,30,5680.758,5034.819,5027.3906,3669423.1417619963,3711622.0844892003
2017-08-12,21,12,4361.945,5270.265,5211.583,3962041.8824000023,3706074.2259099996
2017-08-03,30,12,3520.0,2443.8062,2468.8235,3788202.176,3700141.2800000003
2017-07-26,40,3,4032.0,3002.7012,3117.9028,4150132.7616000003,3685639.9104000004
2017-08-06,3,12,9668.0,8912.084,10048.184,7308195.887999993,3675618.911999993
2017-07-24,44,12,9370.0,8233.64,8977.981,10647693.200000005,3673218.030000002
2017-08-11,21,12,4322.703,3550.24,3476.601,3339128.1274890034,3657447.6537060016
2017-07-23,50,3,7350.0,6880.882,6852.5645,3448017.300000003,3656150.924999997
2017-07-21,3,30,7023.555,7502.4033,7542.88,3363217.371706498,3647507.700374999
2017-07-24,6,12,5252.0,4686.461,4557.6807,2970210.827999999,3646564.9636000004
2017-07-28,47,3,8922.0,8496.774,8513.755,3793866.372000005,3642361.890000007
2017-07-23,3,12,9701.0,9955.472,10076.432,2468632.8719999976,3642065.832000007
2017-07-31,51,12,5501.0,5970.953,6162.2466,2585211.4530000025,3637517.5466000023
2017-08-15,3,30,7265.289,6804.2373,6765.6553,3349673.8444413,3629983.2246392956
2017-07-26,45,30,7392.192,7608.033,7882.9385,1595538.1134720026,3627692.3513280014
2017-08-08,21,3,4133.0,3453.2896,3256.5955,2809243.0831999998,3622179.7985000005
2017-07-31,40,7,1629.0,3169.147,3852.5093,2508899.463,3622096.6497000004
2017-07-26,45,3,7501.0,7610.597,7983.6357,822087.0969999981,3620250.3856999986
2017-07-29,20,12,7476.875,7036.6045,6993.675,3291847.494687497,3612825.9999999986
2017-08-12,54,3,1827.0,3138.8066,3802.628,2396670.6582,3609472.356
2017-08-11,36,3,4643.0,3932.4517,3867.2095,3299075.7568999995,3601995.2915000003
2017-08-02,11,3,5351.0,4736.919,4679.0034,3285947.431000001,3595853.806600002
2017-08-11,11,3,5182.0,4874.0786,4488.2437,1595648.6948000009,3595045.1466
2017-07-21,50,12,5917.0,6481.7134,6523.941,3341409.1877999976,3591269.896999999
2017-07-28,19,3,3306.0,2266.721,2221.7737,3435856.374,3584452.1477999995
2017-08-02,32,7,2598.0,1140.8171,1218.6754,3785761.1742000002,3583485.3107999996
2017-08-11,9,12,5882.578,5247.6616,5274.9424,3734945.2464792007,3574463.8125768034
